word,definition,translation
draw it fine,,十分精确
draw it mild,,不夸大
draw labor from,,从…吸收劳动力
draw level with,,与...拉平
draw lots,,抽签
draw moral from,,从…中吸取教训
draw nail,,[机] 起模钉
draw near,," 靠近, 临近; 即将来临; 傍"
draw off,,"脱去, 撤退"
draw off belt conveyor,,[机] 抽取用皮带输送机
draw on,,"戴上, 吸收, 利用, 向...提取, 引诱, 招致, 临近"
draw on imagination,,"杜撰,编造"
draw on one's credit,,[经] 凭信用借款
draw on pins,,[机] 起模顶杆
draw on rollver,,[机] 回转起模
draw on the future,,"[经] 预支, 借债"
draw on turnover,,[机] 反转起模
Draw one,,翻一张
draw one's knife on sb,,拔刀向某人砍去
draw oneself up,,"控制自己, 挺直身体"
draw out,,"拉长, 抽出, 引出, 拟订"
draw plate,,[医] 抽丝板
draw play,,【美式橄榄球】(枢纽前卫)后撤传球[亦作 draw]
draw poker,, [电影]画扑克牌
draw ratio,,[化] 拉伸比
draw rein,,"勒马, 停止, 放弃努力, 节省开支"
draw ridicule on oneself,,招致嘲笑
draw round,,围在周围
draw sb a bath,,给某人放一盆洗澡水
draw sb sharp,,"打断,喝令某人停下来"
draw sb's teeth,,"使某人不能作恶, 解除某人的武装, 除去某人的爪牙"
draw sb.'s attention,,引起...注意
draw sb.'s teeth,,"解除某人武装, 使人不能作恶"
draw screw,,[机] 起模螺钉
draw sheet,,[医] 抽单
draw shot,," [台球]打缩球的一击, (使主球碰击目标后回缩的)抽击[参较 follow shot]"
draw spike,,[机] 起模针
draw sth up,,"写出, 起草, 草拟, 制订, 停住, 逼近, 追上"
draw straws,,抽签
draw tea,,"泡茶,沏茶"
draw tears,,催人泪下
draw the curtain on,,"掩盖,遮掩"
draw the curtain on sth,,"结束某事, 掩盖某事, 停止谈论某事"
draw the curtain on sth.,,"结束某事, 掩盖某事"
draw the line,,"划一界线, 划定最后界限"
draw the line at,,划定界线
draw the long bow,,吹牛
draw the sword,,开战
Draw three,,翻三张
draw to a close,,渐近结束
draw together,,团结起来
draw up,,"草拟, 停住, 逼近, 拉起, 整队"
draw up a check,,[经] 开支票
draw up a clear statement,,[经] 开具清单
draw up a contract,,[经] 拟定合同
draw up a deed,,[法] 草拟一份契据
draw up a plan,,制定计划
draw up a programme,,"起草计划,制定计划"
draw up a project,,制定计划
draw up a protest,,[经] 开具拒付或拒绝承兑证书
draw up a will,,起草遗嘱
draw up an agreement,,[经] 订合同
draw up an indictment,,[法] 起草起诉书
draw up in order,,使排整齐
draw up writ,,[法] 草拟命令
draw upon,,[经] 开出
draw upon sb,,"拔出武器对准某人;驱使,引诱,利用"
draw vice,,[机] 拉钳
draw vote,,[法] 票数相等
draw water to one's mill,,有利皆图
draw water with a sieve,,竹篮打水一场空
draw-back,, 退税
draw-backs,plural of draw-back,(draw-back 的复数)  退税
draw-down,, 提取资金
draw-latches,,[法] 盗贼
draw-off juice,,[化] 浸出汁
draw-sheet,,"[医] 抽单, 垫单"
draw-string,,n. 细绳；拉带
draw-strings,plural of draw-string,(draw-string 的复数) n. 细绳；拉带
draw-tongs,,[化] 紧线钳
draw-tube,,"[医] 活镜筒, 抽拉管"
draw-twisting,,[化] 拉伸加拈
drawability,,可纺性(玻璃纤维)
drawable,a. Capable of being drawn.,"a. 可拉的, 可曳的"
drawable currencies,,"[经] 可提取通货, 可提取货币"
drawback,n. the quality of being a hindrance,"n. 缺点, 退税\n[法] 退款, 退税"
drawback for duties paid,,[经] 退税
drawback system,,[经] 退税制度
drawbacks,n. the quality of being a hindrance,"n. 缺点, 不利条件, 障碍( drawback的复数形式 )"
drawbar,n. a strong metal bar bearing a hook to attach something to be pulled,n. (列车间的)挂钩
drawbench,"n. A machine in which strips of metal are drawn through a\n   drawplate; especially, one in which wire is thus made; -- also called\n   drawing bench.","n. 拔管机,拉丝机"
drawber,,n. 斜挂在肩上的皮带
drawblank,,"失败,落空"
drawbolt,n. A coupling pin. See under Coupling., 紧固螺拴
drawbore,"n. A hole bored through a tenon nearer to the shoulder than\n   the holes through the cheeks are to the edge or abutment against which\n   the shoulder is to rest, so that a pin or bolt, when driven into it,\n   will draw these parts together.\nv. t. To make a drawbore in; as, to drawbore a tenon.\nv. t. To enlarge the bore of a gun barrel by drawing,\n   instead of thrusting, a revolving tool through it.", 钻[笋]销孔
drawboy,"n. A boy who operates the harness cords of a hand loom; also,\n   a part of power loom that performs the same office.",n. (动力织机)吊线机件；(手织机)吊线工(或男孩)
drawbridge,n. a bridge that can be raised to block passage or to allow boats or ships to pass beneath it,n. (可开闭的)吊桥
drawbridge circuit controller,,[电] 吊桥式电路控制器
drawbridges,n. a bridge that can be raised to block passage or to allow boats or ships to pass beneath it,"n. （昔日的）开合桥, 吊桥, 活动桥( drawbridge的复数形式 )"
drawcansir,"n. A blustering, bullying fellow; a pot-valiant braggart;\n   a bully.","n. 让敌友同惧(或生畏)的人；暴徒, 歹徒；恶人, 狂人"
drawcard,,n. 卖座的节目
drawcord,,n. 拉绳
drawcords,plural of drawcord,(drawcord 的复数) n. 拉绳
drawdown,,"n. 水位降低, 减少, 消耗\n[经] 提款"
drawdowns,plural of drawdown,"(drawdown 的复数) n. 水位降低, 减少, 消耗\n[经] 提款"
drawe,,n. (Drawe)人名；(德)德拉韦
drawee,n. the person (or bank) who is expected to pay a check or draft when it is presented for payment,"n. 付款人\n[经] (汇票)付款人, 受票人"
drawee bank,,[经] 受票银行
drawee-company,,[经] 汇票付款公司
drawer,n. a boxlike container in a piece of furniture; made so as to slide in and out\nn. the person who writes a check or draft instructing the drawee to pay someone else,"n. 抽屉, 开票人\n[计] 抽屉"
drawer directory,,[计] 抽屉目录
drawer of document,,[法] 立证书人
drawer principle,,[计] 抽屉原理
drawer-payee,,[经] 以自己为收款人的汇票发票人
drawerful,,n. (一)抽屉
drawers,n. underpants worn by men,n. 厨柜；内裤
drawes,-s form of drawe,(drawe 的第三人称 -s形式) n. (Drawe)人名；(德)德拉韦
drawframe,,拉伸机
drawgate,,n. 运河中之水闸门
drawgear,n. A harness for draught horses.\nn. The means or parts by which cars are connected to be\n   drawn.,n. 驮马之挽具
drawhead,"n. The flanged outer end of a drawbar; also, a name applied\n   to the drawgear.","牵引杆头, 拉杆头"
drawhole,,拉拔模孔; 拉模; 放矿口
drawin,,n. 港湾式停车站
drawing,"n. an illustration that is drawn by hand and published in a book, magazine, or newspaper\nn. a representation of forms or objects on a surface by means of lines\nn. the creation of artistic pictures or diagrams\nn. act of getting or draining something such as electricity or a liquid from a source","n. 图画, 制图, 拉\n[计] 绘图"
drawing account,,"[经] (业主)提存帐户, 透支帐户"
drawing bench,,[机] 拉制机
drawing board,,"制图板\n[机] 图板, 绘图板"
drawing brief,,[法] 草拟案情说明书
drawing card,, <美>能吸引观众的表演[演讲]
drawing chalk,,[网络] 绘画粉笔
drawing change,,[化] 图纸更改
drawing change list,,[化] 图纸更改一览表
drawing change notice,,[化] 图纸更改通知
drawing cheque,,"[法] 签发支票, 以支票提款"
drawing credit,,"[经] 托收信贷, 信贷汇票"
drawing design,,[化] 图纸设计
drawing die,,"[机] 拉模, 抽模"
drawing in,,[经] 收回
drawing ink,, 绘图墨水
drawing instrument,,[化] 绘图仪器
drawing interface,,[计] 绘图接口
drawing letters,,[机] 绘图文字
drawing lots,, 抽签
drawing machine,,[计] 绘图机
drawing nail,,[机] 起模长针
drawing number,,[化] 图号
drawing object,,[计] 图形对象
drawing object selected,,[计] 选定图形对象
drawing of ballot,,"[法] 抽签, 开票"
drawing of bonds,,[法] 提取债券
drawing of site,,[化] 位置图
drawing off,, 引出；拔取
drawing office,,[化] 绘图室
drawing out,,"[经] 取回, 提出(存款)"
drawing paper,,[化] 绘图纸; 画图纸; 图画纸
drawing pen,,"[机] 绘图墨笔, 鸭嘴笔"
drawing pin,,图钉
drawing power,, = pulling power
drawing practice,,[化] 绘图; 制图
drawing process,,[化] 拉制法
drawing processing system,,[计] 图形处理系统
drawing right,,"[法] 提存权, 提款权"
drawing rights,,"[经] 提款权, 提存权, (IMF)特别提款权"
drawing rights of imf,,[经] 国际货币基金组织提款权
drawing room,,"客厅, 休息室\n[化] 绘图室"
drawing strickle,,[机] 平刮板
drawing string,,[网络] 绘图字符串
drawing table,,[机] 绘图桌
drawing under the credit,,[经] 按信用状开出汇票
drawing utensils,,[机] 绘图用具
drawing-board,,"制图板, 绘图板"
drawing-boards,plural of drawing-board,"(drawing-board 的复数) 制图板, 绘图板"
drawing-in,, 拉进，穿经; 回车; 抽吸
drawing-pin,,图钉
drawing-pins,plural of drawing-pin,(drawing-pin 的复数) 图钉
drawing-room,"n. A room appropriated for the reception of company; a\n   room to which company withdraws from the dining room.\nn. The company assembled in such a room; also, a\n   reception of company in it; as, to hold a drawing-room.","n. 客厅, 休息室"
drawing-room car,,[网络] 特等卧车
drawing-rooms,"plural of drawing-room\nn. A room appropriated for the reception of company; a\n   room to which company withdraws from the dining room.\nn. The company assembled in such a room; also, a\n   reception of company in it; as, to hold a drawing-room.","(drawing-room 的复数) n. 客厅, 休息室"
drawings,"n an illustration that is drawn by hand and published in a book, magazine, or newspaper\nn a representation of forms or objects on a surface by means of lines\nn the creation of artistic pictures or diagrams\nn players buy (or are given) chances and prizes are distributed by casting lots\nn act of getting or draining something such as electricity or a liquid from a source\nn the act of moving a load by drawing or pulling\nv cause to move by pulling\nv get or derive\nv make a mark or lines on a surface\nv make, formulate, or derive in the mind\nv bring, take, or pull out of a container or from under a cover\nv represent by making a drawing of, as with a pencil, chalk, etc. on a surface\nv take liquid out of a container or well\nv give a description of\nv select or take in from a given group or region\nv elicit responses, such as objections, criticism, applause, etc.\nv suck in or take (air)\nv move or go steadily or gradually\nv remove (a commodity) from (a supply source)\nv choose at random\nv earn or achieve a base by being walked by the pitcher\nv bring or lead someone to a certain action or condition\nv cause to flow\nv write a legal document or paper\nv engage in drawing\nv move or pull so as to cover or uncover something\nv allow a draft\nv require a specified depth for floating\nv pull (a person) apart with four horses tied to his extremities, so as to execute him\nv cause to move in a certain direction by exerting a force upon, either physically or in an abstract sense\nv take in, also metaphorically\nv direct toward itself or oneself by means of some psychological power or physical attributes\nv thread on or as if on a string\nv stretch back a bowstring (on an archer's bow)\nv pass over, across, or through\nv finish a game with an equal number of points, goals, etc.\nv contract\nv reduce the diameter of (a wire or metal rod) by pulling it through a die\nv steep; pass through a strainer\nv remove the entrails of\nv flatten, stretch, or mold metal or glass, by rolling or by pulling it through a die or by stretching\nv cause to localize at one point","n. 图纸；图示；提用, 提款（drawing的复数）"
drawings and attachment,,[经] 图纸及附件
drawknife,n. a woodworker's knife to shave surfaces,n. 刮刀
drawl,n. a slow speech pattern with prolonged vowels\nv. lengthen and slow down or draw out,"v. 慢吞吞地说, 故意拉长调子讲话\nn. 慢吞吞拉长调子的说话方式"
drawled,imp. & p. p. of Drawl,v. 拖长腔调慢吞吞地说( drawl的过去式和过去分词 )
drawler,n. someone who speaks with a drawl,n. drawl的变形
drawling,v lengthen and slow down or draw out,a. 有气无力的；慢吞吞的
drawlingly,,adv. 慢吞吞地;有气无力地
drawloom,n. A kind of loom used in weaving figured patterns; --\n   called also drawboy.\nn. A species of damask made on the drawloom., 拉花机
drawls,n a slow speech pattern with prolonged vowels\nv lengthen and slow down or draw out,n. 拖长腔调慢吞吞的说话方式( drawl的名词复数 )\nv. 拖长腔调慢吞吞地说( drawl的第三人称单数 )
drawly,,a. 拉长语调的
drawn,s. having the curtains or draperies closed or pulled shut,a. 拔出的\ndraw的过去分词
drawn butter,, 流散奶油
drawn object,,[计] 图形对象
drawn out,,抽出，拉长
drawn tube,,[化] 拉制管; 冷拔管
drawn up,, 草拟; 停住; 使靠近
drawn-out,s. relatively long in duration; tediously protracted\ns. (used of speech) uttered slowly with prolonged vowels,"a. 拖长的, 冗长乏味的"
drawn-up,, 细高的
drawnet,"n. A net for catching the larger sorts of birds; also, a\n   dragnet.","n. 拖网, 搜索网"
drawnwork,n. ornamental needlework done by drawing threads to form lacelike patterns,n. 抽花绣
drawout,,[机] 抽取的
drawplate,"n. A hardened steel plate having a hole, or a gradation of\n   conical holes, through which wires are drawn to be reduced and\n   elongated.",n. 拉模板
drawrod,"n. A rod which unites the drawgear at opposite ends of the\n   car, and bears the pull required to draw the train.", 车钩联杆
draws,"n a gully that is shallower than a ravine\nn an entertainer who attracts large audiences\nn the finish of a contest in which the score is tied and the winner is undecided\nn anything (straws or pebbles etc.) taken or chosen at random\nn a playing card or cards dealt or taken from the pack\nn a golf shot that curves to the left for a right-handed golfer\nn (American football) the quarterback moves back as if to pass and then hands the ball to the fullback who is running toward the line of scrimmage\nn poker in which a player can discard cards and receive substitutes from the dealer\nn the act of drawing or hauling something\nv cause to move by pulling\nv get or derive\nv make a mark or lines on a surface\nv make, formulate, or derive in the mind\nv bring, take, or pull out of a container or from under a cover\nv represent by making a drawing of, as with a pencil, chalk, etc. on a surface\nv take liquid out of a container or well\nv give a description of\nv select or take in from a given group or region\nv elicit responses, such as objections, criticism, applause, etc.\nv suck in or take (air)\nv move or go steadily or gradually\nv remove (a commodity) from (a supply source)\nv choose at random\nv earn or achieve a base by being walked by the pitcher\nv bring or lead someone to a certain action or condition\nv cause to flow\nv write a legal document or paper\nv engage in drawing\nv move or pull so as to cover or uncover something\nv allow a draft\nv require a specified depth for floating\nv pull (a person) apart with four horses tied to his extremities, so as to execute him\nv cause to move in a certain direction by exerting a force upon, either physically or in an abstract sense\nv take in, also metaphorically\nv direct toward itself or oneself by means of some psychological power or physical attributes\nv thread on or as if on a string\nv stretch back a bowstring (on an archer's bow)\nv pass over, across, or through\nv finish a game with an equal number of points, goals, etc.\nv contract\nv reduce the diameter of (a wire or metal rod) by pulling it through a die\nv steep; pass through a strainer\nv remove the entrails of\nv flatten, stretch, or mold metal or glass, by rolling or by pulling it through a die or by stretching\nv cause to localize at one point",n. 铸件孔穴；图画（draw的复数）
drawshave,n a woodworker's knife to shave surfaces,n. 刮刀
drawsheet,,"n. (医院为便于更换而置于病人身下的)抽单,垫单"
drawspring,n. The spring to which a drawbar is attached.,n. 牵簧
drawstring,n. a tie consisting of a cord that goes through a seam around an opening,"n. 束带, 拉绳"
drawstring bag,,n. 束口包，布索绳袋
drawstrings,n. a tie consisting of a cord that goes through a seam around an opening,"n. （穿在口袋或裤腰的）拉带, 细绳( drawstring的复数形式 )"
drawtube,,"n. (显微镜的)镜筒,伸缩管"
drax,,n. (Drax)人名；(英)德拉克斯
dray,n. a low heavy horse cart without sides; used for haulage,"n. 运货马车, (载货的)雪橇\nvi. 以运货马车运\nvt. 用马车运载"
dray horse,,(拖载重马车的)挽马
drayage,"n. Use of a dray.\nn. The charge, or sum paid, for the use of a dray.","n. 运货马车运送\n[经] (货物的)马车运送, 运货马车运费"
drayhorse,,na. 重型挽马\n[网络] 运货马车的马
drayman,n. A man who attends a dray.,n. 运货马车车夫
draymen,pl.  of Drayman,n. 运货马车车夫
drays,n. a low heavy horse cart without sides; used for haulage,"n. 运货马车, 一种撬( dray的复数形式 )"
Drayton,,"德雷顿(①姓氏 ②Michael, 1563-1631, 英国诗人)"
Draza,,灭虫威
drazel,n. A slut; a vagabond wench. Same as Drossel.,"n. [方言]妓女；荡妇, 淫妇；邋遢女人"
drazoxolon,,[有化]敌菌酮
drb,, [医][=daunorubicin]红比霉素，柔红霉素
DRC,,"[计] 数据记录控制, 数据记录设备"
drca,,abbr. dominant right coronary artery 优势性右冠状动脉，显性右冠动脉
drcog,," [医][=Diploma,Royal College of Obstetricians and Gynaecologists]皇家妇产科医师学会证书"
drcs,," [计]= Dynamically Redefinable Character Set,可动态重定义字符集"
DRD,,[计] 数据记录装置
drda,,abbr. distributed relational database access 分布式关系数据库体系访问; distributed relational database architecture 分布式关系数据库体系结构
drdo,, 国防研究与发展组织; Defence Research &Development Organisation
drdos,plural of drdo,(drdo 的复数)  国防研究与发展组织; Defence Research &Development Organisation
Dre,,[医] 矛型镰带绦虫
drea,,n. 德瑞（女子名）
dread,n fearful expectation or anticipation\nv be afraid or scared of; be frightened of\ns causing fear or dread or terror,"n. 恐惧, 可怕的人(或事)\na. 可怕的, 可怖的\nv. 恐惧, 害怕"
dreadable,a. Worthy of being dreaded.,a. dread的变形
dreaded,v be afraid or scared of; be frightened of\ns causing fear or dread or terror,"a. 令人畏惧的, 可怕的"
dreader,"n. One who fears, or lives in fear.",n. 恐惧；可怕的人（或物） (dread的变形)
dreadful,s. very unpleasant,a. 可怕的
dreadfully,r. of a dreadful kind,"adv. (非正式)非常, 可怕地, 令人惊骇地"
dreadfulness,n. The quality of being dreadful.,n. dreadful（可怕的）的变形
dreading,p. pr. & vb. n. of Dread,"v. 害怕, 恐惧, 担心( dread的现在分词 )"
dreadingly,adv. With dread.,adv. dread的变形
dreadless,"a. Free from dread; fearless; intrepid; dauntless; as,\n   dreadless heart.\na. Exempt from danger which causes dread; secure.\nadv. Without doubt.","a. 不怕的,无畏的,大胆的"
dreadlessness,n. Freedom from dread.,n. dreadless的变形
dreadlock,n. one of many long thin braids of hair radiating from the scalp; popularized by Rastafarians,"n. ""骇人""长发绺"
dreadlocked,,a. 蓄“骇人”长发绺的
dreadlocks,plural of dreadlock\nn. one of many long thin braids of hair radiating from the scalp; popularized by Rastafarians,"(dreadlock 的复数) n.""骇人""长发绺"
dreadly,a. Dreadful.\nadv. With dread.,adv. dread的变形
dreadnaught,n battleship that has big guns all of the same caliber,n. 厚呢大衣
dreadnought,n. battleship that has big guns all of the same caliber,n. 厚呢大衣
dreadnoughts,plural of dreadnought\nn. battleship that has big guns all of the same caliber,(dreadnought 的复数) n. 厚呢大衣
dreads,n fearful expectation or anticipation\nv be afraid or scared of; be frightened of,"n. 恐惧, 畏惧( dread的名词复数 ); 令人恐惧的事物\nv. 害怕, 恐惧, 担心( dread的第三人称单数 )"
dream,n. a series of mental images and emotions occurring during sleep\nn. imaginative thoughts indulged in while awake\nn. a state of mind characterized by abstraction and release from reality\nn. someone or something wonderful,"n. 梦, 空想, 愿望\nv. 做梦, 想象, 梦想"
dream about,,"想见,梦见,考虑"
dream associations,,[医] 忆梦联想
dream away,,"醉生梦死地度过,虚度…"
dream city,,n. 梦想中的城市
dream of,,"梦见,梦想,向往,渴望"
dream on,, 痴心妄想
dream state,,[医] 睡梦状态
dream sth away,,"空想, 虚度光阴"
dream sth up,,"虚构, 凭空想出"
dream team,,n. 最佳阵容
dream ticket,,"n. （政治竞选的）黄金拍档, 最佳候选人组合"
dream up,,空想出
dream vision,, (中世纪)叙(或述)梦寓言诗(以梦表现寓意的寓言诗)
dream-interpretation,,梦的解释\n释梦
dream-interpretations,plural of dream-interpretation,(dream-interpretation 的复数) 梦的解释\n释梦
dream-pain,,[医] 梦痛
dream-state,,[医] 睡梦状态
dream-work,,[医] 梦的造作
dreamboat,,n. 梦中人
dreambox,,n. <美俚><谑>脑袋瓜
dreamcast,, DC（世嘉64位游戏机）
dreamcatcher,," 捕梦网（最初由美洲土著制作的一种带装饰网兜的圆环, 据信能给主人带来好梦）"
dreamed,s. conceived of or imagined or hoped for,dream的过去式和过去分词
dreamer,n. someone who is dreaming,"n. 做梦的人, 梦想者"
dreamers,n. someone who is dreaming\nn. someone guided more by ideals than by practical considerations\nn. a person who escapes into a world of fantasy,"n. 做梦的人, 梦想家( dreamer的复数形式 )"
dreamful,a. Full of dreams.,"a. 多梦的, 常做梦的"
dreamfully,r in a dreamy manner,"adv. 梦多地, 常易梦见地"
dreamfulness,, 喜梦
dreamgirls,,n. 梦幻女郎
dreamier,s. dreamy in mood or nature\ns. lacking spirit or liveliness,a. 模糊的( dreamy的比较级 ); 心不在焉的; 轻柔的; 绝妙的
dreamiest,s. dreamy in mood or nature\ns. lacking spirit or liveliness,a. 模糊的( dreamy的最高级 ); 心不在焉的; 轻柔的; 绝妙的
dreamily,r. in a dreamy manner,"adv. 爱梦想地, 梦似地, 朦胧地"
dreaminess,n a relaxed comfortable feeling,n. 心不在焉; 模糊; 轻柔; 绝妙
dreaming,n imaginative thoughts indulged in while awake\nn a series of mental images and emotions occurring during sleep\nv have a daydream; indulge in a fantasy\nv experience while sleeping,a. 有梦想的
dreamingly,adv. In a dreamy manner.,adv. dream的变形
dreamings,plural of dreaming\nn imaginative thoughts indulged in while awake\nn a series of mental images and emotions occurring during sleep\nv have a daydream; indulge in a fantasy\nv experience while sleeping,(dreaming 的复数) adj. 有梦想的
dreamland,n a pleasing country existing only in dreams or imagination,"n. 梦境, 梦乡, 睡眠"
dreamlands,plural of dreamland\nn a pleasing country existing only in dreams or imagination,"(dreamland 的复数) n. 梦境, 梦乡, 睡眠"
dreamless,s. untroubled by dreams,"a. 无梦的, 不做梦的"
dreamlessness,,n. dreamless的变形
dreamlife,,[医] 醉生
dreamlike,s. resembling a dream,"a. 梦一般的, 梦幻的"
dreampain,,梦痛
dreams,n a series of mental images and emotions occurring during sleep\nn imaginative thoughts indulged in while awake\nn a cherished desire\nn a fantastic but vain hope (from fantasies induced by the opium pipe)\nn a state of mind characterized by abstraction and release from reality\nn someone or something wonderful\nv have a daydream; indulge in a fantasy\nv experience while sleeping,"n. 梦想, 美梦（dream的复数形式）"
dreamscape,,幻景
dreamscapes,plural of dreamscape,(dreamscape 的复数) 幻景
dreamt,v have a daydream; indulge in a fantasy\nv experience while sleeping,dream的过去式和过去分词
dreamtime,,n. <澳>=alcheringa
dreamweaver,,n. 一种网页编辑类软件名称
dreamwork,,n. 做梦过程
dreamworks,, 梦工厂
dreamworld,n a pleasing country existing only in dreams or imagination,"n. 梦样世界, 幻想世界; 梦境"
dreamy,s. dreamy in mood or nature\ns. lacking spirit or liveliness,"a. 空幻的, 梦想的"
dreamy state epilepsy,,[医] 梦样癫痫
drear,s causing dejection,(=dreary) adj.阴沉的
drearier,s. lacking in liveliness or charm or surprise\ns. causing dejection,a. 使人闷闷不乐或沮丧的( dreary的比较级 ); 阴沉的; 令人厌烦的; 单调的
dreariest,s. lacking in liveliness or charm or surprise\ns. causing dejection,a. 使人闷闷不乐或沮丧的( dreary的最高级 ); 阴沉的; 令人厌烦的; 单调的
drearihead,n. Alt. of Drearihood,n. [古语]=drearihood
drearihood,n. Affliction; dreariness.,n. [古语]阴郁；沉闷；凄凉
drearily,r in a cheerless manner,"adv. 沉寂地, 令人沮丧地, 令人厌倦地"
dreariment,n. Dreariness.,沉闷.阴郁
dreariness,n extreme dullness; lacking spirit or interest,"n. 沉寂, 凄凉, 可怕"
drearing,n. Sorrow.,a. [文学用语]=dreary
drearisome,a. Very dreary.,a. 沉闷的
dreary,s lacking in liveliness or charm or surprise\ns causing dejection,a. 沉闷的
drechsel,, [人名] 德雷克塞尔
Drechsel's butter,,[医] 德雷克塞耳氏试验(检胆汁、黄嘌呤)
Drechsel's lest,,[医] 德雷克塞耳氏试验(检胆汁、黄嘌呤)
dreck,n merchandise that is shoddy or inferior,"n. <俚>废物,垃圾"
drecky,,"a. <美俚>低劣的,极糟糕的"
dred,,abbr. 无畏级战舰（Dreadnought）
Dred Scott,,[网络] 斯科特；蓄奴案；黑奴案
dredge,"n. a power shovel to remove material from a channel or riverbed\nv. cover before cooking\nv. search (as the bottom of a body of water) for something valuable or lost\nv. remove with a power shovel, usually from a bottom of a body of water","n. 挖泥机, 拖网\nvt. 用挖泥机疏浚, (用船)采捞"
dredge up,,"挖掘, 疏浚"
dredged,"v cover before cooking\nv search (as the bottom of a body of water) for something valuable or lost\nv remove with a power shovel, usually from a bottom of a body of water",v. 疏浚( dredge的过去式和过去分词 ); 清淤; 挖掘; （用面粉、糖等）撒
dredger,n. a barge (or a vessel resembling a barge) that is used for dredging,"n. 疏浚机, 挖泥船, 采捞船\n[医] 糁散器, 撒粉器"
dredgers,n. a barge (or a vessel resembling a barge) that is used for dredging,n. 挖泥船( dredger的复数形式 ); 撒粉器
dredges,"n a power shovel to remove material from a channel or riverbed\nv cover before cooking\nv search (as the bottom of a body of water) for something valuable or lost\nv remove with a power shovel, usually from a bottom of a body of water",v. 疏浚( dredge的第三人称单数 ); 清淤; 挖掘; （用面粉、糖等）撒
dredging,"v cover before cooking\nv search (as the bottom of a body of water) for something valuable or lost\nv remove with a power shovel, usually from a bottom of a body of water","n. 挖泥, 捕捞"
dredging bucket,, 挖泥机挖斗
dredgings,"plural of dredging\nv cover before cooking\nv search (as the bottom of a body of water) for something valuable or lost\nv remove with a power shovel, usually from a bottom of a body of water","(dredging 的复数) n.挖泥, 捕捞"
dredlock,,"n. ""骇人""长发绺"
dree,v. t. To endure; to suffer.\nv. i. To be able to do or endure.\na. Wearisome; tedious.,vt. 忍耐
dreelite,,杂石膏重晶石
dreep,,v. & n.<方>=drip
dreer,,"vt. 忍受、忍耐，耐(住)：\nadj. 沉闷的，阴郁的；凄凉的；使人意志消沉的；使人厌烦的;冗长乏味的[亦作 dreegh,dreigh,driech,driegh]"
drees,, [地名] [德国] 德雷斯
dreese,, [人名] 德里斯
dreever,,一种伊朗渔船
dreg,n. a small amount of residue,"n. 渣滓, 糟粕, 少量"
dregginess,n. Fullness of dregs or lees; foulness; feculence.," 沉淀物, 沉渣, 含渣量"
dreggy,a. Containing dregs or lees; muddy; foul; feculent.,"a. 有渣滓的, 污浊的"
dregs,n. sediment that has settled at the bottom of a liquid,n. 少量；渣滓；沉淀物（dreg的复数）
drei,,n. (Drei)人名；(意、罗)德雷伊
Dreibund,,<德>n.三国同盟( 尤指德、奥、意三国缔结的同盟)
dreich,,"a. 拉长的, 沉闷的"
dreidel,,n. 光明节陀螺; 四面陀螺的一种; 是犹太节日光明节的传统玩具; 通常用于赌博游戏。
dreier,,n. 德雷尔（男子名）
dreifus,, [人名] 德赖弗斯
dreigas,,三混煤气
dreikanter,,n. [地]三棱石
dreiling,,1358升酒桶
dreisbach,, [地名] [德国] 德赖斯巴赫
Dreiser,n United States novelist (1871-1945),"德莱塞(①姓氏 ②Theodore, 1871-1945, 美国小说家)"
Dreissena,,[网络] 淡水贻贝；斑马贝壳
Dreissena polymorpha,,[网络] 斑马贻贝；斑马纹贻贝；斑马壳菜蛤
drek,,abbr. dead reckoning 航位推测法
drell,, [人名] 德雷尔
dremel,,n. Dremel电动打磨机; 这是一种多功能的现代工具; 由Albert J. Dremel发明; 并用其姓命名。这个工具的头部可以高速旋转。可用于钻孔
dren,,"德伦(地名, 在保加利亚, 东经 23º09' 北纬 42º22')"
drench,v. force to drink\nv. cover with liquid; pour liquid onto,"vt. 使湿透, 使充满\nn. 滂沱大雨, 弄湿"
drench pit,,[化] 麸液槽
drenched,s. abundantly covered or supplied with; often used in combination,a. 湿透的; 充满的\nv. 使湿透( drench的过去式和过去分词 ); 在某人（某物）上大量使用（某液体）
drenched in,,[网络] 浸泡在
drencher,"n. One who, or that which, west or steeps.\nn. One who administers a drench.","n. 大雨, 倾盆大雨, 灌药器"
drenches,v drench or submerge or be drenched or submerged\nv force to drink\nv permeate or impregnate\nv cover with liquid; pour liquid onto,v. 使湿透( drench的第三人称单数 ); 在某人（某物）上大量使用（某液体）
drenching,n. the act of making something completely wet,n. 湿透\n[建] 麸液脱
drenching apparatus for ash pan,,[机] 灰盘喷水器
drenchings,plural of drenching\nn. the act of making something completely wet,(drenching 的复数) n. 湿透\n[建] 麸液脱
drennan,, [人名] [爱尔兰姓氏] 德雷南盖尔语姓氏的英语形式，来源于别名，含义是“黑刺李”(blackthorn)
drennen,, [人名] 德雷宁
Drenthe,,"n. 德伦特（荷兰东部一省份, 等于Drente）"
Drepanellacea,,镰介超科
Drepanellidae,,镰介科
drepanid,,管舌鸟
Drepanidae,,钩翅蛾科
Drepanididae,,[网络] 管舌鸟科；管舌雀科
Drepanidium,,[医] 镰虫属
Drepanidium ranorum,,[医] 青蛙镰虫
drepaniform,,镰形的
drepanium,,镰状聚伞花序
