word,definition,translation
it is sincerely hoped that...,,恳切希望...
it is suggested that...,,"有人提议..., 有人建议..., 提示说..."
it is surprise that,,(令人)惊奇的是...
It is theorized that,,"根据理论,据推理"
It is time to do sth,,"是…的时候了,该…了"
it is uncertain whether,,不能断定是否...
it is understood that...,,"不用说..., ...是一言而喻的"
it is unlikely that,,不大可能...
it is valid until...,,[化] 有效期至...
It is what it is,"Used often in the business world, this incredibly versatile phrase can be literally translated as ""fuck it.""\n> The client changed the deadline to today?  Well, it is what it is.\n",
it is whispered that...,,"有人私下说..., 据暗传说..."
it is worth while,,值得(做)...
it looks as if...,,"看来, 似乎..., 看上去好象"
it looks like,,"看来象..., 看上去好象"
it makes differences to,,对…关系重大
it makes no odds whether,,"...没有什么关系, ...不要紧"
it must be realized that...,,必须了解...
It never rains but it pours,,"不下则已,一下倾盆;一波未平,一波又起;屋漏更遭连夜雨"
it occurred to sb that,,"(某人)想到..., 突然想到"
It pays to do sth,,"做某事合算,值得做某事"
it seems,, 似乎；看来；似
it seems as if,,看来好像...
it seems likely that,,似乎很可能...
it seems that,,"似乎..., 看来好像..."
it seems unthinkable that...,,...似乎是难以置信的
it stands to reason that...,,"...是合乎情理的, 理所当然, 显然"
it takes all sorts,,"世上的人形形色色, 无奇不有"
it thence appears that...,,由此看来...
it turns out that,,"结果是..., 证明是..."
It was a good fight,,打得很精彩
It was in the news feed,"An excuse you can use after Facebook creeping and getting caught. It always works, though the suspicious individual will likely remain skeptical.\n> Sarah: ""Are you creeping on me? How did you know I commented on that picture?""\n> Derek: ""No, it was in the news feed!""\n> Sally: ""Like OMG he is the best BF ever!""\n> Jared: ""You mean Braun?""\n> Sally: ""How did you know he was my BF?! I haven't changed my relationship status yet!!!!""\n> Jared: ""It's been in the news feed.""\n> Sally: ""Sure.""\n",
it was noised abroad that...,,外界谣传说...
it was not until...that,,直到...才...
it'll,,"it will的缩写, it shall的缩写"
it's,,"it is的缩写, it has的缩写"
it's a good thing that,,"...是好事, ...是好买卖, ...是幸运的"
It's a Trap,,[网络] 这是一个陷阱
it's all very well...but...,,...好倒是好可是...
it's been real,,[网络] 这是真的
It's complicated,,[网络] 这很复杂
It's dogged that does it,,世上无难事只怕有心人
It's dollars to buttons,,十拿九稳
It's dollars to doughnuts,,相差悬殊
it's no wonder that...,,...不足为奇
it-girl,,n. it-girl a charming girl; 具有性的诱惑的女子
ita,,abbr. （英国）独立电视
itaa,,abbr. Information Technology Association of America 美国信息技术协会; International Transactional Analysis Association 国际事务分析协会
Itabira,,伊塔比腊[巴西东南部城市](附近铁矿世界著名)
itabirite,,铁英岩
itac,,abbr. intelligence threat analysis center 情报威胁分析中心; Interconnect Association of Canada 加拿大链接协会; ISDN terminal adapter circuit 综合业务数字网终端适配电路
Itachi,"The sexiest anime villain ever.\n> Uchiha Itachi slaughtered my family, but he's sooo cute, I can't stay mad!\n",
itacolumite,"n. A laminated, granular, siliceous rocks, often\n   occurring in regions where the diamond is found.",n. [地]可弯砂岩
itaconate,,[化] 衣康酸盐(酯或根); 亚甲基丁二酸
itaconic acid,,[化] 衣康酸; 亚甲基丁二酸
itacs,plural of itac,(itac 的复数) abbr. intelligence threat analysis center 情报威胁分析中心; Interconnect Association of Canada 加拿大链接协会; ISDN terminal adapter circuit 综合业务数字网终端适配电路
itai,,abbr. Institute of Technical Authors and Illustrators 技术发明及说明者协会; Institution of Technical Authors and Illustrators <英国>技术书刊作者和插图画家学会
itai-itai disease,,[化] 痛痛病
itakura,,n. (Itakura)人名；(日)板仓 (姓)
ital,,"n. 意大利, 斜体字"
itala,"n. An early Latin version of the Scriptures (the Old Testament\n   was translated from the Septuagint, and was also called the Italic\n   version).",n. (Itala)人名；(西、葡)伊塔拉
italia,n a republic in southern Europe on the Italian Peninsula; was the core of the Roman Republic and the Roman Empire between the 4th century BC and the 5th century AD,n. 意大利
Italian,n. a native or inhabitant of Italy\nn. the Romance language spoken in Italy\na. of or pertaining to or characteristic of Italy or its people or culture or language,"n. 意大利人, 意大利语\na. 意大利的, 意大利语的"
Italian bee,,[网络] 意大利蜜蜂；意大利蜂；意大利种蜜蜂
Italian bread,,[网络] 意大利面包；意式面包；义式面包
Italian capital,,[网络] 意大利首都
Italian clover,,[网络] 绛车轴草；绛红三叶草
Italian cypress,,[网络] 这种意大利柏树；这种义大利柏树；意大利柏木属植物
Italian dressing,,意大利汁；意大利油醋酱；意式沙拉调味酱
Italian greyhound,,意大利灵缇犬
Italian honeysuckle,,[网络] 意大利金银花
Italian lira,,un. 意大利里拉\n[网络] 义大利里拉
Italian millet,,na. 粟\n[网络] 谷子；小米；意大利小米
Italian monetary unit,,[网络] 意大利货币单位
Italian operation,,"[医] 意大利式人工鼻成形术, 达利阿果齐氏手术"
Italian parsley,,[网络] 意大利香菜；意大利香芹；欧芹
Italian Peninsula,,[网络] 意大利半岛；亚平宁半岛；义大利半岛
Italian region,,[网络] 意大利地区
Italian Renaissance,,[网络] 意大利文艺复兴；义大利文艺复兴；意大利文艺复兴风格
Italian Republic,,[网络] 意大利；义大利共和国；意大利共和国
Italian rhinoplasty,,"[医] 意大利氏鼻成形术, 臂部皮瓣性鼻成形术"
Italian rice,,[网络] 意大利饭
Italian rye,,[网络] 意大利黑麦
Italian ryegrass,,[网络] 意大利黑麦草；多花黑麦草；义大利黑麦草
Italian sandwich,,[网络] 意大利三明治；意式三明治
Italian sonnet,,意大利体十四行诗
Italian vegetable marrow,,[网络] 意大利蔬菜骨髓
Italian vermouth,,[网络] 意大利味美思酒；义式苦艾酒；带甜整的苦艾酒
Italian woodbine,,[网络] 意大利木本
Italian-speaking,,[网络] 意大利语
italianamerican,, [电影]意大利裔美国人
Italianare,,意大利形式
Italianate,"v. t. To render Italian, or conformable to Italian\n   customs; to Italianize.\na. Italianized; Italianated.","a. 意大利风格的, 意大利化的\nv. 有意大利风格"
italianer,a. of or pertaining to or characteristic of Italy or its people or culture or language,a. 意大利的；意大利人的\nn. 意大利人；意大利后裔；意大利语
italianers,plural of italianer,(italianer 的复数) adj. 意大利的；意大利人的\nn. 意大利人；意大利后裔；意大利语
italiani,, [电影]意大利人
italianise,,v. 使成意大利式
Italianism,"n. A word, phrase, or idiom, peculiar to the Italians; an\n   Italicism.\nn. Attachment to, or sympathy for, Italy.","n. 意大利风格, 意大利精神, 意大利词语"
Italianist,,"n. 意大利研究者, 意大利语研究者"
Italianization,,n. Italianize的变形
Italianize,v. i. To play the Italian; to speak Italian.\nv. i. To render Italian in any respect; to Italianate.,v. (使)意大利化
italianized,imp. & p. p. of Italianize,v. （使）意大利化( Italianize的过去式和过去分词 )
italianizing,p. pr. & vb. n. of Italianize,v. （使）意大利化( Italianize的现在分词 )
italiano,,n. （意）意大利语
italians,n. a native or inhabitant of Italy\nn. the Romance language spoken in Italy,"n. 意大利人, 意大利国民, 意大利语( Italian的复数形式 )"
italic,n. a style of handwriting with the letters slanting to the right\nn. a branch of the Indo-European languages of which Latin is the chief representative\nn. a typeface with letters slanting upward to the right,"a. 斜体的\nn. 斜体字, 斜体\n[计] 斜体"
Italic language,,[网络] 斜体语言
italicise,v print in italics,vt.<主英> = italicize
italicised,v print in italics,vt. 用斜体字印刷（等于italicize）
italicising,-ing form of italicise\nv print in italics,(italicise 的现在分词) vt.<主英> = italicize
italicism,n. A phrase or idiom peculiar to the Italian language; to\n   Italianism.\nn. The use of Italics.,n. 意大利风俗(或习惯); 意大利词语
italicization,,italicize的变形
italicize,v. print in italics,"vt. 用斜体字排字, 在字下划横线"
italicized,v print in italics,"v. 用斜体字排字, 在字下划横线( italicize的过去式和过去分词 )"
italicizes,v print in italics,"vt. 用斜体字排字, 在字下划横线（italicize的第三人称单数形式）"
italicizing,p. pr. & vb. n. of Italicize,"v. 用斜体字排字, 在字下划横线( italicize的现在分词 )"
italics,n a style of handwriting with the letters slanting to the right\nn a branch of the Indo-European languages of which Latin is the chief representative\nn a typeface with letters slanting upward to the right,n. 斜体字
Italiot,,[史] n.意大利南部古希腊移民城邦的居民
italite,,粗白榴岩
Italo Calvino,,[网络] 卡尔维诺；伊塔罗卡尔维诺；伊泰洛•卡尔维诺
Italophile,,"n. 喜爱意大利的人,喜爱意大利的人"
Italy,n. a republic in southern Europe on the Italian Peninsula; was the core of the Roman Republic and the Roman Empire between the 4th century BC and the 5th century AD,n. 意大利
itamalic acid,,[化] 羟甲基丁二酸; (俗称)衣苹酸
itamar,,n. (Itamar)人名；(葡、英)伊塔马尔
itamycin,,[化] 基石霉素
itar,,abbr. interstate and foreign travel (or transportation) in aid of racketeering enterprises 国际国内旅游诈骗组织
Itard's catheter,,[医] 伊塔尔氏导管(咽鼓管导管)
Itard-Cholewa sign,,[医] 伊-科二氏征(耳硬化时的鼓膜感觉消失)
itas,," [计]= Integrated Transport Accounting System,综合运输会计系统"
itasca,, [地名] [美国] 艾塔斯卡
itatartaric acid,,[机] 衣酒石酸
itate,,[医] [乳中]亚硝酸氧化质
ITB,,[计] 中间文本块符
itbe,,abbr. interchannel time base error 通道间时基误差
itbs,, [医][=Iowa Tests of Basic Skills]衣阿华州基础技能测验
ITC,,[计] 信息终端公司
itch,n. an irritating cutaneous sensation that produces a desire to scratch\nv. have or perceive an itch\nv. cause to perceive an itch\nv. have a strong desire or urge to do something,"n. 痒, 渴望, 疥疮\nvi. 发痒, 渴望"
itch after,,"渴望,极欲…"
itch disease,,[医] 痒病(马新月孢子菌性痒病)
itch for,,渴望
itch mite,,[医] 疥螨
itch pus,,[医] 疥疮脓
itch to do sth,,"渴望做某事,跃跃欲试"
itch-mite,,[医] 疥螨
itched,imp. & p. p. of Itch,v. 发痒( itch的过去式和过去分词 )
itches,n a contagious skin infection caused by the itch mite; characterized by persistent itching and skin irritation\nn a strong restless desire\nn an irritating cutaneous sensation that produces a desire to scratch\nv scrape or rub as if to relieve itching\nv have or perceive an itch\nv cause to perceive an itch\nv have a strong desire or urge to do something,"n. 痒( itch的名词复数 ); 渴望, 热望\nv. 发痒( itch的第三人称单数 )"
itchiest,superlative of itchy\ns. causing an irritating cutaneous sensation; being affect with an itch,"(itchy 的最高级) a. 渴望的, 痒的, 生疥疮的"
itchiness,n. The state of being itchy.,瘙痒\n发痒
itching,n an irritating cutaneous sensation that produces a desire to scratch\nv scrape or rub as if to relieve itching\nv have or perceive an itch\nv cause to perceive an itch\nv have a strong desire or urge to do something,"a. 渴望的, 痒的\n[医] 痒, 瘙痒"
itchy,s. causing an irritating cutaneous sensation; being affect with an itch,"a. 渴望的, 痒的, 生疥疮的"
itchy feet,,n. 漫游的渴望，旅行的渴望
itchy points,,[医] 痒点
itcs,," [计]= Integrated Target Control System,综合目标控制系统"
itd,, [医][=idiopathic torsion dystonia]特发性扭转张力障碍
itds,," [计]= Integrated Technical Data Systems,综合技术数据系统"
ite,,abbr. 交通工程师学会Institute of Traffic Engineers；电信工程师学会Institution of Telecommunication Engineers
itea,, [地名] [希腊] 伊泰阿
ited,,abbr. integrated trajectory error display 综合轨[弹]道误差显示（器）; Iowa Tests of Educational Development 爱荷华教育发展测试
item,n. a distinct part that can be specified separately in a group of things that could be enumerated on a list\nn. a whole individual unit; especially when included in a list or collection\nr. (used when listing or enumerating items) also,"n. 项目, 条款, 一则, 项\n[计] 项"
item advance,,[计] 按项目进行
item by item,,"一条一条地,逐条地"
item by item comparison,,[经] 逐项比较
item design,,[计] 项目设计
item in transit,,"[经] 运输中项目, 在途项目, 托收中款项"
item method,,[经] 项目法
item of parcel,,[经] 一宗货物的项目
item received in advance,,[法] 预收项目
item repairing order,,[经] 项目修理定单
item separation symbol,,[计] 项目分隔符
item size,,[计] 项的大小
item veto,,部分条款否决权
item vote,,"[法] 项目否决, 分项否决"
item-by-item,s separate and distinct from others of the same kind,逐项；逐条
item-by-item method,,[经] 逐目比较法
item-on term file,,[计] 检索词记录文件
itemed,imp. & p. p. of Item,"n. 条款, 项目；一则"
iteming,p. pr. & vb. n. of Item,"n. 条款, 项目；一则"
itemisation,,[网络] 分项
itemise,v place on a list of items\nv specify individually,"vt. 逐条列记, 分条例举, 详细开列, 详细列明, 分条记述"
itemised,v place on a list of items\nv specify individually,vt. 详细列明（等于itemize） (itemise的变形)
itemises,-s form of itemise\nv place on a list of items\nv specify individually,"(itemise 的第三人称 -s形式) vt. 逐条列记, 分条例举, 详细开列, 详细列明, 分条记述"
itemising,-ing form of itemise\nv place on a list of items\nv specify individually,"(itemise 的现在分词) vt. 逐条列记, 分条例举, 详细开列, 详细列明, 分条记述"
itemization,n the act of making a list of items,"n. 逐条列记, 详细说明"
itemize,v. place on a list of items,"vt. 分条详述, 详细列举\n[经] 分项, 详细列明"
itemized,v specify individually\nv place on a list of items,v. 列出清单( itemize的过去式和过去分词 )
itemized account,,"[经] 细帐, 明细帐"
itemized appropriation,,"[经] 按明细项目拨款, 分项拨款"
itemized deduction,,[经] 法定扣减项目
itemized list,,[经] 详细项目单
itemized record,,[经] 明细记录
itemized scale of professional charges,,[经] 职业费分项目收费标准
itemized schedule,,[化] 项目一览表
itemizes,v specify individually\nv place on a list of items,v. 列出清单( itemize的第三人称单数 )
itemizing,v specify individually\nv place on a list of items,v. 列出清单( itemize的现在分词 )
items,n a distinct part that can be specified separately in a group of things that could be enumerated on a list\nn a small part that can be considered separately from the whole\nn a whole individual unit; especially when included in a list or collection\nn an isolated fact that is considered separately from the whole\nn an individual instance of a type of symbol,n. 项目；名目；所有物品（item的复数形式）
items in stock,,[化] 库存物件
items of business,,[经] 营业项目
items of expenditure,,[经] 支出项目
items received in advance,,"[经] 预收项目, 预收款"
items remitted for collection,,[经] 托收款项
items sent for collection,,[经] 托收款项
itep,,abbr. Indian Teacher Education Project 印度教师教育工程; Integrated TestEvaluation Program 完整测评程序
iter,"n. A passage; esp., the passage between the third and fourth\n   ventricles in the brain; the aqueduct of Sylvius.","[医] 导管, 通路"
iter of Sylvius,,[医] 中脑水管
iteraive filter,,[电] 复接滤波器
iteral,,"[医] 导管的, 通路的"
iterance,n. Iteration.,"n. 重述, 重复, 反复申说\n[法] 重述, 反覆申述, 重复"
iterant,"a. Repeating; iterating; as, an iterant echo.","a. 重复的,复述的"
iterate,v. run or be performed again,"vt. 反复说, 重复\n[计] 迭代"
iterated,"v to say, state, or perform again\nv run or be performed again",v. 重复( iterate的过去式和过去分词 ); 反复申明
iterated algorithm,,[计] 迭代算法
iterated code,,[计] 迭代码
iterated integral,,[计] 迭代积分
iterated interpolation method,,[计] 迭代插值法
iterated line graph,,[计] 迭线图
iterated network,,"[计] 累接网络, 链形网络"
iterated operation,,"[计] 迭代操作, 迭代运算"
iterates,"v to say, state, or perform again\nv run or be performed again",vt. 重复（iterate的第三人称单数形式）
iterating,p. pr. & vb. n. of Iterate,v. 重复( iterate的现在分词 ); 反复申明
iteration,n. (computer science) a single execution of a set of instructions that are to be repeated\nn. (computer science) executing the same set of instructions a given number of times or until a specified result is obtained\nn. doing or saying again; a repeated performance,"n. 重复, 反复说的话\n[计] 迭代"
iteration array,,[电] 反复阵列
iteration chromatography,,[化] 循环色谱法
iteration clause,,[计] 迭代子句
iteration count,,[计] 重复计数
iteration cycle,,"[计] 迭代周期, 迭代循环"
iteration division,,[电] 反复除法
iteration element,,[计] 迭代元素
iteration factor,,"[计] 迭代因子, 重复因子"
iteration form,,[计] 迭代形式
iteration per second,,[电] 每秒反复次数
iteration structure,,[计] 迭代结构
iteration theorem,,[计] 迭代定理
iteration time,,[计] 迭代时间
iterations,n (computer science) a single execution of a set of instructions that are to be repeated\nn (computer science) executing the same set of instructions a given number of times or until a specified result is obtained\nn doing or saying again; a repeated performance,n. 迭代次数；反复（iteration的复数）
iterative,n. the aspect of the verb that expresses the repetition of an action\ns. marked by iteration,"a. 反复的, 絮叨的\nn. 反复体"
iterative addition,,[计] 迭代加法
iterative algorithm,,[计] 迭代算法
iterative array,,[计] 迭代阵列
iterative aspect,, 反复体，多次体
iterative attenuation coefficient,,[计] 累接衰减系数
iterative computation,,[计] 迭代计算
iterative coordination,,[化] 迭代协调
iterative division,,[计] 迭代除法
iterative do-group,,[计] 迭代循环组
iterative impedance,,[计] 累接阻抗
iterative instruction,,[计] 迭代指令
iterative least square method,,[计] 迭代最小二乘法
iterative loop,,[计] 迭代循环
iterative method,,[计] 迭代法\n[化] 迭代法
iterative modification,,[计] 迭代改善
iterative network,,"[计] 累接网络, 迭代网络"
iterative operation,,[计] 迭代操作
iterative phase-change coefficient,,[计] 累接相变系数
iterative placement algorithm,,[计] 迭代布局算法
iterative problem,,[计] 重复的算题
iterative procedure,,[计] 迭代过程
iterative process,,[计] 迭代过程
iterative program,,[计] 迭代程序
iterative programming,,[计] 迭代程序设计
iterative refinement,,[计] 迭代细化
iterative region,,[计] 迭代区
iterative regularity,,[计] 迭代正则性
iterative replacement procedure,,[计] 迭代替换过程
iterative routine,,[计] 迭代程序
iterative sequential circuit,,[计] 累接时序电路
iterative solution,,[计] 迭代解
iterative statement,,[计] 迭代语句
iterative step,,"[计] 迭代过程, 迭代步"
iterative test generator,,[计] 迭代式测试生成程序
iterative transfer coefficient,,[电] 重复转移系数
iterative transfer constant,,[计] 累接传输常数
iteratively,,[计] 迭代的
iteratively-structured,,[计] 迭代结构的
iteratives,plural of iterative\nn. the aspect of the verb that expresses the repetition of an action\ns. marked by iteration,"(iterative 的复数) a. 反复的, 絮叨的\nn. 反复体"
iterator,,"[计] 迭代器, 迭代程序"
iteroparity,,[医] 反复生殖
iteroparous,,[医] 反复生殖的
ites,plural of ite,(ite 的复数) abbr. 交通工程师学会Institute of Traffic Engineers；电信工程师学会Institution of Telecommunication Engineers
itf,,abbr. in trust for 代某人托管; inland transit floater (insurance) 内地运输筹资人（保险）
itg,,abbr. Iterative Test Generator 迭代测试程序，重复测试生成程序
ith,, [医][=infantile transient hypogammaglobulinemia]婴儿暂时性低丙种球蛋白血症
ithaca,n. a college town in central New York on Lake Cayuga\nn. a Greek island to the west of Greece; in Homeric legend Odysseus was its king,n. 伊萨卡岛（希腊西部爱奥尼亚海中群岛之一）
Ithaki,,[网络] 伊萨基；伊塔基；伊原底的故乡伊沙基
ither,,"a. ,pron.& adv.<英方>=other"
ithiel,, [人名] 伊锡尔
Ithiel Town,,[网络] 陶恩；唐恩
Ithun,,"n. (北欧神话)伊敦(青春女神, 亦作Iduna,Ithunn,Ithun)"
Ithuriel,,n. 《失乐园》 一书中的天使名
ithycyphos,,[医] 脊柱后突
ithylordosis,,[医] 脊柱前突
ithyokyphosis,,[医] 脊柱后突
ithyphallic,a. Lustful; lewd; salacious; indecent; obscene.,n. 猥亵的诗\na. 猥亵的
iti,, [医][=intertrial interval]试验间期，试验间隔
ities,plural of ity,(ity 的复数) abbr. 水晶麻（Intermingle Yarn）；内外之合说（心理学术语）
itif,, 国际乒乓球比赛
itil,,abbr. 即信息技术基础构架库（Information Technology Infrastructure Library）
itim,,abbr. immunoreceptor tyrosine-based inhibitory motif 基于免疫受体酪氨酸的抑制基序; inter-transmitter intermodulation 发射机间互调; Interchurch Trade and Industry Mission 教会间贸易工业代表团; News Agency of the Associated Israel Press 以色列联合通讯社（代号）
itin,,abbr. itinerant 巡回的; itinerary 路线，旅程
itineracy,n. The act or practice of itinerating; itinerancy.,n. 巡回
itinerancy,"n. A passing from place to place.\nn. A discharge of official duty involving frequent change\n   of residence; the custom or practice of discharging official duty in\n   this way; also, a body of persons who thus discharge official duty.",n. 外勤公务
itinerant,n. a laborer who moves from place to place as demanded by employment\ns. traveling from place to place to work,a. 巡回的\nn. 巡回者
itinerant fibers,,[医] 投射纤维
itinerant judge,,[法] 巡回法官
itinerantly,adv. In an itinerant manner.,adv. itinerant的变形
itinerants,n. a laborer who moves from place to place as demanded by employment,n. 巡回者（如传教士、行商等）( itinerant的复数形式 )
itineraries,pl.  of Itinerary,"n. 旅程, 行程( itinerary的名词复数 )"
itinerary,n an established line of travel or access\nn a guidebook for travelers\nn a proposed route of travel,"n. 旅程, 旅行指南, 游记\na. 巡回的, 旅程的"
itinerate,"v. travel from place to place, as for work","vi. 巡回, 巡回传教\n[法] 巡回审判, 巡回"
itinerated,imp. & p. p. of Itinerate,v. 巡回( itinerate的过去式和过去分词 )
itinerates,"v travel from place to place, as for work",v. 巡回（itinerate的第三人称单数形式）
itinerating,p. pr. & vb. n. of Itinerate,v. 巡回( itinerate的现在分词 )
itineration,n. journeying from place to place preaching or lecturing; a preaching tour or lecturing tour,"n. 巡回, 巡回传教\n[法] 巡回审判, 巡回"
itis,, …病; 过度的; 沉迷于
itl,,abbr. 意大利里拉（Italian Lira Lit）
itlos,, 国际海洋法法庭（International Tribunal for the Law of the Sea）
itm,,abbr. 信息传递模数（Information Transfer Module）
ITN,,abbr. 独立电视新闻公司（Independent Television News）
ITO,,国际贸易组织
Ito-Reenstierna test,,[医] 伊藤-林二氏试验(软下疳皮内试验)
Ito-Reenstierna tests,,[医] 伊藤-林二氏试验(软下疳皮内试验)
ito-yokado,, 伊藤洋华堂公司总部所在地：日本主要业务：零售
itochu,, 伊藤忠商事公司总部所在地：日本主要业务：多样化
itoite,,伊藤石
itoko,, [地名] [刚果民主共和国] 伊托科
itor,,abbr. intercept target optical reader 截击目标光读出器; intercept target optical recorder 截击目标光学记录器
itos,,abbr. Improved TIROS Operational Satellite 改进型泰罗斯业务卫星，改进型电视与红外观测卫星式作战卫星
ITP,,[医] 特发性血小板减少性紫癜
itps,, [医]Inverse Treatment Planning System
itqs,,abbr. Individual Transferable Quotas 个人可转让配额
itr,,abbr. incremental tape recorder 增量录音机; integrated test requirement(s) 积分测试要求
itraconazole,, 伊曲康唑；依他康唑
itramin tosylate,,[化] 硝乙胺托西酸盐; 硝乙醇胺对甲苯磺酸盐
itrol,,[医] 枸橼酸银
itron,,伊管
its,n the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information,pron. 它的
itsa,,abbr. interstate transportation of stolen aircraft 被盗飞机州际运输
itself,"pron. The neuter reciprocal pronoun of It; as, the thing is\n   good in itself; it stands by itself.","pron. 它本身, 它自己"
itsindrite,,微斜霞石正长岩
Itsukushima,,n. (Itsukushima)人名；(日)严岛 (姓)
itsy-bitsy,s (used informally) very small,a. 可爱的；小巧玲珑的
ITT,,国际电话电报公司(美国)\n[计] 长途电话中断线
itta,,abbr. Indonesian Tourist and Travel Association 印度尼西亚旅游协会; intention-to-treat analysis 治疗意向分析; International Table Tennis Association 国际乒乓球协会
ittenbach,, [地名] [德国] 伊滕巴赫
ITTF,,国际乒乓球联合会
ittiolo,,[医] 鱼石脂
ittner,, [人名] 伊特纳
ittnerite,,变蓝方石
itto,,abbr. international telephone traffic office 国际话务局; International Tropical Timber Organization 国际热带木材组织
itty-bitty,s (used informally) very small,a. <口>极小的
ITU,,国际电信联盟(美国)\n[计] 国际电信联盟
ITU-TSS,,[计] 国际电讯联合会电讯标准分部
itunes,,n. 苹果公司最热门音乐软件（苹果公司开发的与iPod搭配的在电脑上使用的音乐播放器和音乐管理器）
iturbe,, [地名] [阿根廷、巴拉圭] 伊图尔韦
Iturbide,,n. (Iturbide)人名；(法)伊蒂尔比德
ituri,, [地名] [刚果民主共和国] 伊图里河
iturin,,[化] 伊枯草菌素
Iturup,,择捉岛(日本北方四岛之一)
ITV,,"独立电视, 工业电视, 教学电视\n[计] 交互式电视, 电视点播"
itvs,,abbr. instructional television system 教学电视系统; integrated television sensor 集成电视传感器; International Television Service 国际的电视服务
itw,,abbr. initial training wing 初期训练联队（英国皇家空军）
itwa,, [地名] [印度] 伊德瓦
itwas,plural of itwa,(itwa 的复数)  [地名] [印度] 伊德瓦
ity,,abbr. 水晶麻（Intermingle Yarn）；内外之合说（心理学术语）
itz,,abbr. isolation and transfer zone 隔离区和转移区
Itzel,,n. (Itzel)人名；(英)伊策尔
Itzhak,,n. (Itzhak)人名；(以)伊扎克
itzkowitz,, [人名] 伊茨科维茨
IU,,"国际单位\n[计] 信息单元, 输入设备, 指令部件, 接口部件"
iub,,abbr. International Union of Biochemistry 国际生物化学联合会(ICSU)
iucd,,abbr. intrauterine contraceptive device 子宫内避孕器
iucds,plural of iucd,(iucd 的复数) abbr. intrauterine contraceptive device 子宫内避孕器
IUCN,,国际自然保护联盟
IUD,n contraceptive device consisting of a piece of bent plastic or metal that is inserted through the vagina into the uterus,子宫内避孕器
IUDs,n. contraceptive device consisting of a piece of bent plastic or metal that is inserted through the vagina into the uterus,abbr. intrauterine device 宫内避孕器
iue,, 国际紫外探测器
iugr,,abbr. introuterine growth retardation 子宫内发育迟缓
iui,, 宫内人工授精
iula,,abbr. 世界地方自治联盟
iulus,"n. A genus of chilognathous myriapods. The body is long and\n   round, consisting of numerous smooth, equal segments, each of which\n   bears two pairs of short legs. It includes the galleyworms. See\n   Chilognatha.",n. 尤路斯
ium,, [医][=internal urethral meatus]尿道内口
ium ion ium,,[机] 离子
iup,,abbr. intrauterine pregnancy 宫内妊娠
IUPAC,,国际理论和应用化学联合会\n[化] 国际纯粹化学与应用化学联合会
IUPAP,,国际理论和应用物理联合会\n[化] 国际纯粹物理与应用物理联合会
IUS,,国际学生联合会
iust,,n. (Iust)人名；(俄)尤斯特
iusto,,"[医] 正, 正常"
iusto major,,"[医] 大于正常, 过大"
iusto minor,,"[医] 小于正常, 过小"
IUT,,被测实现
Iuteolin,,[医] 淡黄木樨草甙
iutra-oral fibrosarcoma,,[医] 口内纤维肉瘤
iv,n the cardinal number that is the sum of three and one\nn administration of nutrients through a vein\ns being one more than three,abbr. 输入阀；交互式视讯；自变量（Independent Variable）
IV-para,,[医] 四产妇
iva,n any of various coarse shrubby plants of the genus Iva with small greenish flowers; common in moist areas (as coastal salt marshes) of eastern and central North America,Ideal Voltage Amplifier理想电压放大器；Inspection Visual Aid 检查用观察用具；Intra-Vehicular Activity （航天飞机）舱内活动
iva oil,,[化] 蓍花油; 麝香蓍油
Iva xanthifolia,,[网络] 假苍耳；入侵植物假苍耳；外来杂草假苍耳
ivaarite,,钛榴石; 钛榴石
ivac,,abbr. International Visual Aids Center 国际直观教具中心
Ivaginary Friend,"An imaginary female that a male lies about having sex with.\n> Mike was bragging about having sex with Lucinda, who we all know is his Ivaginary Friend.\n",
ivain,,[化] 依瓦因; 蓍草素\n[医] 麝蓍草素
ivan,,n. 伊凡（男子名）
Ivan III,,un. 伊凡三世\n[网络] 伊凡第三；伊凡三世大帝
Ivan IV,,un. 伊凡四世\n[网络] 伊凡第四；沙皇伊凡四世；伊万四世
Ivan Iv Vasilievich,,[网络] 伊万·伊夫·瓦西里耶维奇
Ivan Lendl,,[网络] 伦德尔；伊万·伦德尔；蓝道
Ivan Pavlov,,[网络] 巴夫洛夫；巴甫洛夫；俄国生理学家巴甫洛夫
Ivan Petrovich Pavlov,,[网络] 巴甫洛夫；巴夫洛夫；俄国巴夫洛夫
Ivan Sergeevich Turgenev,,[网络] 屠格涅夫；伊凡·谢尔盖耶维奇·屠格涅夫
Ivan the Great,,[网络] 伊凡大帝；伊凡三世；伊凡雷帝
Ivan the Terrible,,[网络] 伊凡雷帝；恐怖伊凡；恐怖的伊凡
Ivan Turgenev,,[网络] 屠格涅夫；伊万·谢尔盖耶维奇·屠格涅夫；伊凡·屠格涅夫
ivana,,n. 伊凡娜（女子名）
Ivanhoe,,n. 艾凡赫；劫后英雄传（小说名）
ivanick,, [人名] 伊万尼克
Ivanium,,依瓦尼姆铝合金
Ivanov,n. Russian choreographer (1834-1905),n. (Ivanov)人名；(塞、捷、罗、保、俄)伊万诺夫
Ivanov reaction,,[化] 伊万诺夫反应
ivanov reagent,,[机] 依万诺夫试剂
ivanovic,,n. 伊万诺维奇全名：Ana Ivanovic 塞尔维亚网球女运动员，前世界排名第一，2008法网女单冠军
ivanovich,,n. (Ivanovich)人名；(俄)伊万诺维奇
