word,definition,translation
mulberry cells,,[医] 桑葚形细胞(有空泡的浆细胞)
mulberry family,,[网络] 桑科；属桑科；桑葚属
mulberry fig,,[网络] 桑椹小树芳香片；桑葚无花果
mulberry mark,,[医] 桑葚样痣
mulberry mass,,"[医] 桑葚胚, 桑葚体"
mulberry molar,,[医] 桑葚状磨牙
mulberry paper,,[化] 桑皮纸
mulberry rash,,[医] 桑葚样红疹
mulberry teeth,,[医] 桑葚状牙
mulberry tree,,un. 桑属\n[网络] 桑树；马桑树
mulberrys,plural of mulberry\nn. any of several trees of the genus Morus having edible fruit that resembles the blackberry\nn. sweet usually dark purple blackberry-like fruit of any of several mulberry trees of the genus Morus,"(mulberry 的复数) n. 桑树, 桑椹, 深紫红色\n[医] 桑树; 桑葚"
Mulcahy,,n. (Mulcahy)人名；(英)马尔卡希
mulch,n. a protective covering of rotting vegetable matter spread to reduce evaporation and soil erosion\nv. cover with mulch,"n. 覆盖物, 护根, 根篱\nvt. 铺护盖物, 做护根"
mulch paper,,[化] 育苗纸
mulched,imp. & p. p. of Mulch,v. 用护根覆盖（植物根部或其周围地面）( mulch的过去式和过去分词 )
mulcher,,表土疏松机
mulches,n a protective covering of rotting vegetable matter spread to reduce evaporation and soil erosion\nv cover with mulch,v. 用护根覆盖（植物根部或其周围地面）( mulch的第三人称单数 )
mulching,v cover with mulch,v. 用护根覆盖（植物根部或其周围地面）( mulch的现在分词 )
mulchrone,, [人名] 马尔克罗恩
mulct,v. impose a fine on,"n. 罚金\nvt. 科以罚金, 抢夺"
mulcted,imp. & p. p. of Mulct,"v. 处以罚金, 抢夺( mulct的过去式和过去分词 )"
mulcting,p. pr. & vb. n. of Mulct,"v. 处以罚金, 抢夺( mulct的现在分词 )"
mulcts,n money extracted as a penalty\nv deprive of by deceit\nv impose a fine on,"v. 处以罚金, 抢夺( mulct的第三人称单数 )"
muldaur,, [人名] 马尔道尔
mulde,,"向斜层, 凹地"
mulder,,n. (Mulder)人名；(荷)米尔德；(英)马尔德；(德、意)穆尔德\n马尔德
Mulder's angle,,[医] 穆耳德氏角(坎珀尔氏面线与自鼻根至蝶枕缝连接线交叉所形成的角)
Mulder's tests,,[医] 穆耳德氏试验(检葡萄糖、蛋白质)
Muldoon,,n. (Muldoon)人名；(英)马尔登
Muldoons,plural of Muldoon,(Muldoon 的复数) n. (Muldoon)人名；(英)马尔登
muldrow,, [地名] [美国] 马尔德罗
mule,n. hybrid offspring of a male donkey and a female horse; usually sterile\nn. a slipper that has no fitting around the heel,"n. 骡, 倔强之人"
mule (horse) hide,,[化] 骡马皮
mule deer,,"n. 长耳鹿, 黑尾鹿"
mule driver,,赶骡人
mule fat,,[网络] 骡子脂肪
mule skinner,,n. 骡夫
mule spinner's disease,,[医] 纺纱工病(由锭子油引起的疣、溃疡或癌)
mule's ears,,[网络] 骡子的耳朵
mule-driver,,n. 赶骡人
mule-spinners' cancer,,[医] 纺棉工癌
mulele,, [地名] [赞比亚] 穆莱莱
mules,n. hybrid offspring of a male donkey and a female horse; usually sterile\nn. a slipper that has no fitting around the heel,n. 骡( mule的复数形式 ); 拖鞋; <口>顽固的人; 越境运毒者
Mules' operation,,"[医] 谬耳斯氏手术(眼球内容剜出,插入人工玻璃体)"
Mules's operation,,"[医] 谬耳斯氏手术(眼球内容剜出,插入人工玻璃体)"
Mules's scoop,,[医] 谬耳斯氏眼刮匙
muleshoe,, [地名] [美国] 缪尔舒
muleta,,n. <西>斗牛士用的红布
muleteer,n. a worker who drives mules,n. 赶骡人
muleteers,plural of muleteer\nn. a worker who drives mules,(muleteer 的复数) n. 赶骡人
muley,"n. A stiff, long saw, guided at the ends but not stretched in a\n   gate.\nn. See Mulley.","a. 无角的\nn. 雌牛, 无角动物"
mulford,, [人名] 马尔福德
mulfunction,,误动作
mulga,, [医]岩蕨
mulgan,, [人名] [爱尔兰姓氏] 马尔根 Milligan的变体
mulgara,,[网络] 马尔加拉
Mulgedium sibiricum,,[医] 西伯利亚山莴苣
mulgrave,, [人名] 马尔格雷夫; [地名] [澳大利亚、加拿大] 马尔格雷夫
mulgrew,, [人名] [爱尔兰姓氏] 马尔格鲁 Mulcreevy的变体
mulhall,," [人名] [爱尔兰姓氏] 马尔霍尔盖尔语姓氏的英语形式，来源于别名，含义是“战斗+强有力的”(battle+powerful,mighty); [地名] [美国] 马尔霍尔"
mulherin,, [人名] 马尔赫林
mulhern,, [人名] [爱尔兰姓氏] 马尔赫恩盖尔语姓氏的英语形式，来源于别名，含义是“黑的”(black)
Mulholland,,n. (Mulholland)人名；(英)马尔霍兰
Mulhouse,,牟罗兹[法国东北部城市]
muliebral,,a. 女性的
muliebria,,[拉]女生殖器
muliebris urethra,,[医] 女尿道
muliebrity,n the state of being an adult woman\nn the trait of behaving in ways considered typical for women,"n. 女子的身份\n[医] 女子特性, 女性; 男子女征"
mulier,"n. A woman.\nn. Lawful issue born in wedlock, in distinction from an elder\n   brother born of the same parents before their marriage; a lawful son.\nn. A woman; a wife; a mother.","[法] 女子, 妇人, 妻子"
mulier puisne,,[法] 第一个婚生子女
mulierty,n. Condition of being a mulier; position of one born in\n   lawful wedlock.,"n. <旧>[英律]婚生,嫡生"
mulignant tertian malarial fever,,[医] 恶性间日疟
mulino,, [地名] [俄罗斯] 穆利诺
mulish,s unreasonably rigid in the face of argument or entreaty or attack,"a. 似骡的, 执拗的, 顽固的"
mulishly,r in a stubborn unregenerate manner,adv. mulish的变形
mulishness,n. the trait of being difficult to handle or overcome,n. mulish的变形
mulit-articular,,[医] 多关节的
mulitiple lymphadenoma,,"[医] 多发性淋巴瘤, 何杰金氏病"
mulkern,, [人名] 马尔克恩
mulkey,, [人名] 马尔基
Mulki,,n. 穆尔基人(指印度原海得拉巴邦人)
mull,n. a term used in Scottish names of promontories\nn. an island in western Scotland in the Inner Hebrides\nv. heat with sugar and spices to make a hot drink,"n. 软薄布, 混乱\nvt. 研磨, 细想\nvi. 深思熟虑"
mull dressing,,[医] 软布敷料
mull over,,"n. 岬, 海角; 认真琢磨, 反复思考"
mull sth over,,仔细考虑某事
mull-dressing,,[医] 软布敷料
mulla,n a Muslim trained in the doctrine and law of Islam; the head of a mosque,"n. 毛拉(伊斯兰教国家对老师,先生、学者的敬称)"
mullah,n. a Muslim trained in the doctrine and law of Islam; the head of a mosque,n. 毛拉
Mullah Mohammed Omar,,[网络] 塔利班领袖奥马尔；最高领导人奥马尔；毛拉·穆罕默德·奥马尔
Mullah Omar,,[网络] 奥马尔；塔利班领导人奥马尔；欧玛
mullahism,,n. 毛拉（伊斯兰教神学家） (mullah的变形)
mullahs,n. a Muslim trained in the doctrine and law of Islam; the head of a mosque,n. 毛拉（伊斯兰教国家对老师、先生、学者的敬称）( mullah的复数形式 )
mullally,, [人名] 马拉利
mullaly,, [人名] 马拉利
mullan,, [人名] 马伦; [地名] [爱尔兰、美国、英国] 马兰
mullane,, [人名] 马兰
mullaney,, [人名] 马拉尼
mullanite,,块硫锑铅矿
mullarkey,,"奉承, 拍马 屁"
mulle,,n. (Mulle)人名；(德、法)穆勒\n研磨器\n平底乳钵
mulled,v reflect deeply on a subject\nv heat with sugar and spices to make a hot drink,v. 将（葡萄酒、啤酒等）制成热饮（加糖、香料等）( mull的过去式和过去分词 ); 思索或思考（某事物）; 认真琢磨; 反复思考（计划、建议等）
mulled cider,,[网络] 香料苹果酒；香料苹果热酒；深巧克力色
mulled wine,,n. 加香料的热葡萄酒；圣诞甜酒\n[网络] 热红酒；香料酒；加香料调味后温热酒
mullein,n. any of various plants of the genus Verbascum having large usually woolly leaves and terminal spikes of yellow or white or purplish flowers,[医] 毛蕊花
mullein flower,,[医] 毛蕊花
mullein pink,, 毛缕
mulleins,plural of mullein\nn. any of various plants of the genus Verbascum having large usually woolly leaves and terminal spikes of yellow or white or purplish flowers,(mullein 的复数) [医] 毛蕊花
Mullen,n. See Mullein.,n. (=mullein)毛蕊花属的植物
mullenix,, [人名] 马莱尼克斯
mullens,, [人名] [爱尔兰人、英格兰人姓氏] 马伦斯 Mullen的变体; [地名] [美国] 马伦斯
muller,n. Swiss chemist who synthesized DDT and discovered its use as an insecticide (1899-1965)\nn. Swiss physicist who studied superconductivity (born in 1927)\nn. German physiologist and anatomist (1801-1858),"n. 磨杵, 粉碎机, 研磨机\n[医] 平底乳钵(研磨器)"
Muller model,,[计] 马勒模型
Muller tube,,[电] Muller管
Muller's canal,,[医] 苗勒氏管(副中肾管)
Muller's capsule,,[医] 苗勒氏囊(肾小球囊)
Muller's duct,,[医] 苗勒氏管
Muller's ducts,,[医] 苗勒氏管(副中肾管)
Muller's experiment,,"[医] 苗勒氏实验(将口鼻闭住,作深吸气)"
Muller's fiber,,[医] 苗勒氏纤维(视网膜内神经胶质的支持纤维)
Muller's fibers,,"[医] 苗勒氏纤维, 放射纤维(视网膜内神经胶质的支持纤维)"
Muller's Fluid,,[医] 苗勒氏液(组织硬固液)
Muller's ganglia,,"[医] 苗勒氏神经节, 舌咽神经上节"
Muller's hillock,,[医] 苗勒氏结节(胚胎的尿生殖窦内)
Muller's law,,"[医] 苗勒氏定律(重演定律,特异应激性定律)"
Muller's method,,"[医] 苗勒氏法(切开巩膜治视网膜脱离,胎儿牵出法)"
Muller's muscle,,[医] 苗勒氏肌(睫状肌环部)
Muller's operation,,"[医] 苗勒氏手术(阴道式子宫切除术,剖腹产术,巩膜切除术)"
Muller's reaction,,[医] 苗勒氏反应(检梅毒)
Muller's ring,,"[医] 苗勒氏环(子宫颈管与子宫体交界处的肌环,见于妊娠后期)"
Muller's sign,,[医] 苗勒氏征(主动脉瓣闭锁不全的一种视诊体征)
Muller's steatoma,,[医] 苗勒氏脂瘤(纤维脂瘤)
Muller's test,,[医] 苗勒氏试验(检胱氨酸)
Muller's tests,,[医] 苗勒氏试验(检胱氨酸;检梅毒)
Muller's trigone,,"[医] 苗勒氏三角(灰结节的一部分,在视交叉上部)"
Muller's tubercles,,[医] 苗勒氏结节(胚胎)
Muller-Jochmann test,,[医] 苗-约二氏试验(鉴别结核性脓;抗胰蛋白酶试验)
Muller-Jochmann tests,,[医] 勒-约二氏试验(鉴别结核性脓;抗胰蛋白酶试验)
mullered,,n. 研杵，磨杵；研磨器，粉碎机
mullerian,"a. Of, pertaining to, or discovered by, Johannes Muller.","a. （德国动物学家）缪勒式（拟态）的, 缪氏（拟态）的"
Mullerian capsule,,"[医] 苗勒氏囊, 鲍曼氏囊, 肾小球囊"
Mullerian cyst,,[医] 苗勒氏管囊肿
Mullerian duct,,[医] 苗勒氏管(副中肾管)
mullerianoma,,[医] 苗勒氏管瘤
mullerianosis,,[医] 子宫内膜异位
mulleriosis,,[医] 子宫内膜异位
mullerite,,软绿脱石
mullet,n. highly valued lean flesh of marine or freshwater mullet\nn. freshwater or coastal food fishes a spindle-shaped body; found worldwide\nn. bottom dwelling marine warm water fishes with two barbels on the chin,n. 胭脂鱼
mullet-headed,,a. 愚笨的
mullets,plural of mullet\nn. highly valued lean flesh of marine or freshwater mullet\nn. freshwater or coastal food fishes a spindle-shaped body; found worldwide\nn. bottom dwelling marine warm water fishes with two barbels on the chin,(mullet 的复数) n. 胭脂鱼
mullett,, [人名] 马利特
mulley,n. Alt. of Moolley\na. Alt. of Moolley,n. 无角的牲畜\na. 无角的
mullican,, [人名] 马利坎
mullid,,羊鱼
Mullidae,n. goatfishes or red mullets,羊鱼科
mulligan,n Irish version of burgoo,n. 蔬菜烩肉(或鱼)
mulligan stew,,n. 蔬菜烩肉
mulligans,plural of mulligan\nn Irish version of burgoo,(mulligan 的复数) n. 蔬菜烩肉(或鱼)
mulligatawny,n. a soup of eastern India that is flavored with curry; prepared with a meat or chicken base,n. 咖喱肉汤
mulligrubs,"n. A griping of the intestines; colic.\nn. Hence, sullenness; the sulks.","n. 沮丧, 生气, 腹痛, 铰痛"
Mulliken,,"马利肯(①姓氏②Robert Sanderson,1896-,美国物理学家, 化学家, 曾获1966年诺贝尔化学奖)"
Mulliken's electronegativity scale,,[化] 马利肯电负度标
Mulliken's population analysis,,[化] 马利肯布居数分析
mullikin,, [人名] [爱尔兰姓氏] 马利金 Milligan的变体
Mullin,,n. (Mullin)人名；(英)马林
mullinax,, [人名] 马利纳克斯
mulling,v reflect deeply on a subject\nv heat with sugar and spices to make a hot drink,[机] 混练
mullings,plural of mulling\nv reflect deeply on a subject\nv heat with sugar and spices to make a hot drink,(mulling 的复数) [机] 混练
mullinix,, [人名] 马利尼克斯
Mullins,,马林斯\n马林斯 （Mullen的变体）
Mullins effect,,[化] 马林斯效应
mullion,n. a nonstructural vertical strip between the casements or panes of a window (or the panels of a screen),"n. 竖框, 直棂, 放射状框"
mullioned,s. of windows; divided by vertical bars or piers usually of stone,a. 有竖框的
mullions,plural of mullion\nn. a nonstructural vertical strip between the casements or panes of a window (or the panels of a screen),"(mullion 的复数) n. 竖框, 直棂, 放射状框"
Mullis,,n. (Mullis)人名；(英)穆利斯
mullite,,n. [矿]多铝红柱石
mullitization,,莫来石化
mullock,n. Rubbish; refuse; dirt.,"n. 矿山垃圾, 破烂的东西, 废物"
mullocker,,废石装运工
mullocking,,装岩
Mulloidichthys,n. a genus of Mullidae,拟羊鱼属
Mulloidichthys martinicus,,[网络] 马丁拟羊鱼
mulloney,, [人名] [爱尔兰姓氏] 马洛尼 Moloney的变体
mulloway,n large important food fish of Australia; almost indistinguishable from the maigre,n. <澳>[鱼]石首鱼
mulloy,, [人名] [爱尔兰姓氏] 马洛伊 Molloy的变体
mulls,n a term used in Scottish names of promontories\nn an island in western Scotland in the Inner Hebrides\nv reflect deeply on a subject\nv heat with sugar and spices to make a hot drink,(高熔点)膏药
mullumbimby,, [地名] [澳大利亚] 马伦宾比
Mullus,n. type genus of the Mullidae: goatfishes,羊鱼属
Mullus auratus,,[网络] 金羊鱼
Mullus surmuletus,,[网络] 纵带羊鱼
mulmul,"n. A fine, soft muslin; mull.","(=mullmull)细软薄布, 薄纱"
mulplier-resistor,,[电] 倍增电阻器
mulqueen,, [人名] 马尔奎恩
Mulready,,n. (Mulready)人名；(英)马尔雷迪
mulriple,,"n. 倍数<br />a. 多样的,多重的,复合的"
Mulroney,,n. (Mulroney)人名；(英)穆罗尼
mulrooney,, [人名] 马尔鲁尼
mulroy,, [人名] [爱尔兰姓氏] 马尔罗伊盖尔语姓氏的英语形式，来源于人名，含义是“首领+红色的”(chief +red)
mulse,n. Wine boiled and mingled with honey., 蜜水；蜜酒
mulser,,乳化机
mult,,abbr. multiple 多元; 多重; 复合; multiplication 乘法
Multan,,木尔坦[巴基斯坦中东部城市]
multangular,a. Having many angles.,a. 多角的\n[医] 多角的
multangulum,,多角骨
multangulum majus,,[医] 大多角骨
multangulum minus,,[医] 小多角骨
multeity,n. Multiplicity.,"n. 多样性, 多方面性, 多重性"
multer,, [人名] 马尔特
multhiomycin,,多硫霉素
multi,,[计] 多
multi-, Alt. of Mult-,"pref. 多\n[医] 多, 多数"
multi-access,,a. 多路存取的
multi-activities,plural of multi-activity,(multi-activity 的复数)  多活动
multi-activity,, 多活动
multi-address,,n. [计] 多地址\nadj. 多地址的
multi-addressing,,[网络] 多寻址
multi-angle,,[网络] 多角度；多视角；多视角播放
multi-angled,,[网络] 多角度
multi-arch,,a. 连拱的
multi-atomic ion,,[化] 多原子离子
multi-billion-dollar,,n. 几十亿美元
multi-billionaire,,[网络] 亿万富翁；百亿万豪
multi-body control,,[化] 多体控制
multi-branched,, 多枝状
multi-cellular polytetrafluoroethylene,,[化] 聚四氟乙烯多孔制品
multi-chain condensation polymer,,[化] 星形缩聚物; 星形缩合聚合物
multi-channel analyzer,,[化] 多道分析器
multi-channel spectrometer,,[化] 多道谱仪
multi-channel X-ray fluorescence spectrometer,,[化] 多道X射线荧光光谱仪
multi-channelled,,[网络] 多渠道
multi-chip,, [计]多芯片
multi-chips,plural of multi-chip,(multi-chip 的复数)  [计]多芯片
multi-choke,,[网络] 多阻塞
multi-coat,,[网络] 多层加膜
multi-coated,,[网络] 多层镀膜；多重镀膜镜头；多层读膜
multi-coating,,un. 多层涂布\n[网络] 多层膜；镜头表面有多层镀膜标志；不反光多层膜
multi-color,s having sections or patches colored differently and usually brightly,n. 复合彩色；多彩漆
multi-colored,s having sections or patches colored differently and usually brightly,a. 多色的
multi-colour,s having sections or patches colored differently and usually brightly, 多色印刷
multi-coloured,s having sections or patches colored differently and usually brightly,a. 多色彩的
multi-component,, 多组分的
multi-component alloy,,[化] 多元合金
multi-cultural,,adj. 多元文化的
multi-culturalism,, 多元文化主义的
multi-cylindered,,[网络] 多气缸式的
multi-day,, [医]复合维生素制剂<维生素类药>
multi-dimensional,,adj. 多维的：多重的
multi-directional,,adj. 多方向的
multi-disc,, 多片
multi-disciplinary,, 多学科的，多种学科的
multi-domain,,adj. [计]多域，多畴
multi-effect,,多效的\n多效
multi-effect evaporation,,[化] 多效蒸发
multi-effect evaporator,,[化] 多效蒸发器
multi-effect multi-stage(flash)vaporizer,,[化] 多效多级蒸发器; 多效多级闪蒸蒸发器
multi-effects,plural of multi-effect,(multi-effect 的复数) 多效的\n多效
multi-employer bargaining,,[经] 多雇主谈判
multi-engine,, 多曲柄式发动机
multi-engined aeroplane,,[机] 多发动机飞机
multi-ethnic,s involving several ethnic groups,多种族的\n多民族的
multi-event,, [计]多个事件
multi-events,plural of multi-event,(multi-event 的复数)  [计]多个事件
multi-faceted,,n. 多方面的、多元化的
multi-fuelled,,[网络] 多燃料
multi-functional,,adj. 多功能的
multi-generational,,adj. 几世同堂的
multi-grade salary structure,,[经] 多级薪津结构
multi-group,, 多分组，多群体，多种群
multi-gym,,[网络] 复合式健身房
multi-handicapped,, [电影]多重残疾
multi-image,, 多重图像
multi-industry,,a. 多种经营的
multi-infection,,[医] 多菌传染
Multi-interpreter System,,[计] 多解释器系统
multi-ion selection,,[化] 多离子选择
multi-issue,, 多议题
multi-jet,, 多喷嘴的
multi-language,,多语言
multi-languages,plural of multi-language,(multi-language 的复数) 多语言
multi-lateral,, 多边
multi-layer,, 多层
multi-layer cylinder,,[化] 多层圆筒
multi-layer welding,,[化] 多层焊
multi-layers,plural of multi-layer,(multi-layer 的复数)  多层
multi-level,, 多用水平尺
multi-level distribution,,[经] 多层次销售
multi-machine,,[计] 多机
multi-machines,plural of multi-machine,(multi-machine 的复数) [计] 多机
multi-male,,[网络] 多男
multi-media,, [计]多媒体
multi-member,,多构件的
multi-membered,,[网络] 多成员
multi-mike,,[网络] 多麦克风
multi-million,,num. 数百万
multi-millionaire,,n. （拥有价值数百万英镑、美元财产的）大富翁
multi-millionaires,plural of multi-millionaire,(multi-millionaire 的复数) n. （拥有价值数百万英镑、美元财产的）大富翁
multi-modal,,n. 多模态
multi-mode,, 多状态的
multi-national,,"a. 多民族的, 多国家的"
multi-national corporation,,[法] 多国公司
multi-national river,,[法] 多国河流
multi-nationals,plural of multi-national,"(multi-national 的复数) a. 多民族的, 多国家的"
multi-nuclear magnetic resonance,,[化] 多核磁共振
multi-nut-runner,,"[机] 多螺帽动子, 起子"
multi-objective decision,,[化] 多目标决策
multi-objective programming,,[化] 多目标规划
multi-operator arc welder,,[化] 多人电弧焊机
multi-pack,,n. 合装包；一包多件的商品包装
multi-packs,plural of multi-pack,(multi-pack 的复数) n. 合装包；一包多件的商品包装
multi-panel,,n. 多屏
multi-parameter,, 多参数
multi-partism,,n. 多党制\n[法] 多党制
multi-pass welding,,[化] 多道焊
multi-pattern,,多元模式
multi-perspective,, 多视角的
multi-planer,,[化] 多功用刨床
multi-plant company,,[经] 多厂公司
multi-play,, 多重播放
multi-plunger pump,,[化] 多柱塞泵
multi-ply,,"a. 多股的, 多层的\n[化] 多层胶合板"
multi-point,," 多点式, 多点通信"
multi-point spot welder,,[化] 多头点焊机
multi-points,plural of multi-point,"(multi-point 的复数)  多点式, 多点通信"
multi-port,,adj. 【IT】多端口的；【商】多港口的\n[网络] 多埠；多港口联盟组织；和多埠
multi-process type of production,,[经] 多道加工型生产
multi-processor,,n. 多元处理器
multi-processors,plural of multi-processor,(multi-processor 的复数) n. 多元处理器
multi-product,,[经] 同过程产品
multi-product analysis,,[经] 多种产品分析
multi-product firm,,[经] 多种产品公司
multi-product production,,[经] 多种产品生产
multi-protocol backbone,,[计] 多协议主干网
multi-purpose,,"a. 多用途的, 万能的"
multi-purpose project,,[化] 综合利用工程
multi-purpose tractor,,[化] 万能拖拉机
multi-r-f-channel transmitter,,[电] 多射频波道发射机
multi-region model,,[化] 多区模型
multi-regional,,adj. 跨地区的，跨区域的
multi-role,, 多用途
multi-scale,, 通用换算; 多刻度
multi-seeded,,[网络] 多种子
multi-segmental baffle,,[化] 多弓形折流板
multi-skill,,多重技能\n多能工
multi-skilled,,adj. 懂多种技术的；拥有多种技能的
multi-skilling,, 多种技能训练
multi-source,,多源
multi-sources,plural of multi-source,(multi-source 的复数) 多源
multi-speciality,,[网络] 多专业
multi-specialty,,[网络] 多源化的专业
multi-speed reduced gear,,[化] 多级变速器
multi-spot welding,,[化] 多道焊
multi-stage,, 多级
multi-stage fluidized bed dryer,,[化] 多层流化床干燥器
multi-stage steam turbine,,[化] 多级汽轮机
multi-stage volute pump,,[化] 多级螺旋泵
multi-stage(diffuser type)centrifugal pump,,[化] 多级离心泵
multi-station,,多站\n多工位
multi-stemmed,,[网络] 多干
multi-step,, 多段
multi-step income statement,,[经] 多级式收益表
multi-storey,,a. 多层的
multi-storeys,plural of multi-storey,(multi-storey 的复数) adj. 多层的
multi-storied,, 多层的
multi-story,,adj. （房屋）多层的
multi-stripe,, 多带
multi-sweep polarography,,[化] 多扫描极谱法
multi-system,, 多进制
multi-talented,, 多才多艺
multi-task,, [计]多（重）任务
multi-tasking,, [计]多任务（技术，方法）
multi-touch,, 多点触控（技术）; 多点触摸
multi-track,, 多轨
multi-tracks,plural of multi-track,(multi-track 的复数)  多轨
multi-trade,,[经] 多边贸易
multi-tube furnace,,[化] 多管炉
multi-tubular heat exchanger,,[化] 多管式换热器
multi-unit,, 多部件
multi-unit organization,,[经] 多单位的组织
multi-use,, 多用途，多种用途的
multi-user,,n. 多用户
multi-users,plural of multi-user,(multi-user 的复数) n. 多用户
multi-utility,,[网络] 多功能
multi-valued,"s having many values, meanings, or appeals",多值的
multi-vane electric fan,,[化] 多叶电扇
multi-variables analysis,,[经] 多变量分析
multi-vessel system,,[化] 多容器系统
multi-vitamin,,复合维生素
multi-vitamins,plural of multi-vitamin,(multi-vitamin 的复数) 复合维生素
multi-wavelength,, 多波长
multi-window,, [计]多窗口
multi-windows,plural of multi-window,(multi-window 的复数)  [计]多窗口
multi-word,, 含多个单词的；多词组合的
multi-year,,[网络] 多年；多年期；多年期的
multiaccelerator,,多重加速器
multiaccess,,[计] 多处访问
multiaccess associative memory,,[计] 相联存储器
multiadapter,,"多用附加器, 多用接合器"
multiaddress,,[电] 多地址
multiaddressing,,多重寻址
multiagent,, 多主体
multiangular,,a. 多角的
multianode,,多阳极的
multianode tank,,[电] 多阳极槽
multianode tube,,[电] 多阳极管
multiaperture,,多孔
multiaperture reluctance switch,,[电] 多孔磁阻开关
multiar,,多向振幅比较电路
multiarticulate,,多节的
multiaspect,,[电] 多方面
multiattribute,,[计] 多属性的
multiattribute data,,[计] 多属性数据
multiaxial,a. Having more than one axis; developing in more than a\n   single line or plain; -- opposed to monoaxial.,"a. 有多个轴的,多轴的"
multiaxial joints,,"[医] 多轴关节, 杵臼关节"
multiaxis,, 多轴
multibaculate,,具多棒的
multiband,,a. [电信]多频带的
multiband antenna,,[电] 多带天线
multibank,,[计] 多存储体
multibank holding company,,[网络] 多银行持股公司；家多银行控股公司
multibank memory,,"[计] 多存储体存储器, 多块存储器"
multibanking,,[计] 多存储体的
multibanking system,,[计] 多存储体系统
multibarrel,,a. 多管的
multibasic,,[计] 多基的
multibasic channel,,[计] 多基通道
multibatches,,多批式发酵
multibeacon,,"多信标, 三重调制信标, 组合信标"
multibeam,,n. （测量）多波束测深仪multibeam echo-sounding
multibearing,,多支座的
multibiade,,多叶片的
multibilayer,,多组双层(膜)
multibillion,,a. （美）数十亿的；（英）数万亿的
multibit,,[计] 多路的
multibit branch,,[计] 多路转移
multibit latch,,[计] 多位锁存器
multibit latching,,[计] 多位锁存
multibit shift,,[计] 多位移位
multiblade blower,,[机] 多叶鼓风机
multiblade fan,,[化] 多叶片风机
multiblasting,,多次爆破的
multibody,, 多体的
multibranched paraffin,,[化] 多支链烷烃
multibreak,,[电] 多断
multibucket,,a. 多斗的
multibulb,,"多(灯)泡的, 多管的"
multiburst,,"多波群, 多脉冲群"
MULTIBUS,,[计] 多总线
multibus architecture,,[计] 多总线结构
multibus control,,[计] 多总线控制
multibus memory,,[计] 多总线存储器
multibus module,,[计] 多总线模块
multibus network,,[计] 多总线网络
multibus processor,,[计] 多总线处理机
multibuy,, （商品）多买可享优惠的
multibyte,,[计] 多字节的
multibyte operation,,[计] 多字节运算
multibyte subtraction,,[计] 多字节减法
multicalibre,,[网络] 多元纤维
multicamera,, [医]多功能摄影机
multicamerate,,"多室的, 多腔的"
multicapsular,"a. Having many, or several, capsules.","多蒴的, 多囊的"
multicapt,,电子手表多用测试仪
multicar,,adj. 拥有多辆汽车的
multicarbide,,多元碳化物; 复合碳化物
multicard,,[计] 多卡的
multicard data,,[计] 多卡数据
multicast,,"[计] 多址通信, 多点传送"
Multicast backbone,,[计] 多路广播主干网
multicast group,,[计] 多路广播组
multicasting,,[电] 多广播
multicategory,,[计] 多范畴的
multicategory system,,[计] 多范畴系统
multicathode,,多阴极的
multicausal,,adj. 多原因的，多种因素的
multicavity,,"多室, 多槽"
multicavity klystron,,[电] 多腔调速管
multicavity magenetron,,[电] 多腔磁控管
multicavity magnetron,,[电] 多腔磁控管
multicelement parasitic array,,[电] 多元件寄生排列
multicell,,[计] 多单元\n[医] 多细胞体
multicell heater,,[化] 多室加热炉
multicellular,s. consisting of many cells,a. 多细胞的\n[医] 多细胞的; 多空隙的
multicellular glands,,[医] 多细胞腺
multicellular hair,,[医] 多细胞毛
multicellular horn,,[电] 复室喇叭
multicellular pump,,[化] 多室泵
multicellularity,,n. 多细胞体
multicenter,,[计] 多中心
multicenter bond,,[化] 多中心键
multicentered,,多心的
multicentre,,a. 涉及多个(医学或研究)中心的
multicentre reaction,,[化] 多中心反应
multicentric,,"a. 多发源点的,发生于多中心的, 影响多中心的"
multicentric integral,,[化] 多中心积分
multicentric mitosis,,[医] 多极有丝分裂
multicentrically,,adv. nulticentric的变形
multicentricity,,[医] 多中心性
Multiceps,,[医] 多头绦虫属
Multiceps glomeratus,,[医] 鼠多头绦虫
Multiceps multiceps,,[医] 多头绦虫
Multiceps serialis,,[医] 链形多头绦虫
multichain,,a. 多链的
multichain polymer,,[化] 多链聚合物
multichamber,,"多层, 多复室"
multichamber centrifuge,,[化] 多室离心机
multichamber vessel,,[化] 多室容器
multichambered,,多室的
multichannel,,"a. 多通话线路的, 多波段的\n[电] 多波道"
multichannel analysis,,[计] 多通道分析
multichannel coincidence system,,[计] 多通道重合系统
multichannel cycle stealing,,[计] 多通道周期挪用
multichannel data recorder,,[计] 多通道数据记录器
multichannel disk,,[计] 多道磁带
multichannel fan antenna,,[电] 多段式扇形天线
multichannel field-effect transistor,,[电] 多通道场效晶体管
multichannel memory system,,[计] 多道存储系统
multichannel multiplexing,,[计] 多通道多路转换
multichannel multiplier,,[计] 多通道乘法器
multichannel radio transmitter,,[电] 多波道无线电发射器
multichannel recorder,,[计] 多道记录器
multichannel recording,,[计] 多道记录
multichannel system,,"[计] 多通道系统, 多信道系统"
multichanner,,n. R/C多波道R/C
multicharacter,,[计] 多字符的
multicharacter variable,,[计] 多字符变量
multicharge,,多种炸药
multicheck,,多用校表仪
multichip,,[计] 多片的
