word,definition,translation
uprush,"v. i. To rush upward.\nn. Act of rushing upward; an upbreak or upburst; as, an uprush\n   of lava.","n. 上冲, 向上涌, 突发"
UPS,v raise,不间断电源\n[计] 不间断电源
ups and downs,,"盛衰, 沉浮"
UPS monitoring,,[计] UPS监控进程
UPS service,,[计] UPS服务
UPS status,,[计] UPS状态显示程序
UPS time,,[计] UPS管理程序
ups-a-daisy,,int. （扶起跌倒的小孩或将儿童高举时的用语）起来没事啦！
upsadaisy,,int. =upsy-daisy[变体]
Upsala,n a city in east central Sweden to the northwest of Stockholm,乌普萨拉[瑞典东南部城市]
upscale,s. appropriate for people with good incomes,a. 迎合高层次消费者的；质优价高的
upsell,,vi. 向上促销；增销
upset,n. the act of disturbing the mind or body\nn. a tool used to thicken or spread metal (the end of a bar or a rivet etc.) by forging or hammering or swaging\nn. the act of upsetting something\nv. disturb the balance or stability of,"a. 弄翻的, 混乱的, 心烦的\nvt. 弄翻, 颠覆, 推翻, 打乱, 使不适, 使心烦\nvi. 翻倒"
upset a balance,,打破平衡
upset a decision,,[法] 推翻原判
upset allowance,,[化] 顶锻留量
upset butt welding,,[化] 电阻对焊
upset operation,,[化] 不正常操作
upset price,,[经] 拍卖底价
upset speed,,[化] 顶锻速度
upset stomach,,肚子痛
upset the dope,,使预测落空
upset the equilibrium of,,打破…的平衡
upset-duplex system,,[电] 扰乱双工系统
upsets,n an unhappy and worried mental state\nn the act of disturbing the mind or body\nn a physical condition in which there is a disturbance of normal functioning\nn a tool used to thicken or spread metal (the end of a bar or a rivet etc.) by forging or hammering or swaging\nn the act of upsetting something\nn an improbable and unexpected victory\nv disturb the balance or stability of\nv cause to lose one's composure\nv move deeply\nv cause to overturn from an upright or normal position\nv form metals with a swage\nv defeat suddenly and unexpectedly,n. 压折
upsetter,n. an unexpected winner; someone who defeats the favorite competitor," （冷）镦锻机, 镦粗机, 镦锻工"
upsetters,plural of upsetter,"(upsetter 的复数)  （冷）镦锻机, 镦粗机, 镦锻工"
upsetting,v disturb the balance or stability of\nv cause to lose one's composure\nv move deeply\nv cause to overturn from an upright or normal position\nv form metals with a swage\nv defeat suddenly and unexpectedly\ns causing an emotional disturbance,[化] 镦(粗); 镦锻
upshift,,"vi. 换高速档, 加速"
upshifts,plural of upshift,"(upshift 的复数) vi. 换高速档, 加速"
upshot,n a phenomenon that follows and is caused by some previous phenomenon,"n. 结果, 结局, (论证的)要点"
upshots,plural of upshot\nn a phenomenon that follows and is caused by some previous phenomenon,"(upshot 的复数) n. 结果, 结局, (论证的)要点"
upshur,, [人名] 厄普舍
upside,n the highest or uppermost side of anything,"n. 上侧, 上段, 上部\n[机] 上侧, 上部"
upside down,,"颠倒着, 混乱"
upside-down,s being in such a position that top and bottom are reversed,"a. 颠倒的, 乱七八糟的"
upside-down cake,,n. 倒置型水果蛋糕
upside-down stomach,,"[医] 高位胃, 胸位胃"
upsides,n the highest or uppermost side of anything,"adv. 不相上下, 平等地"
upsiloid,,"[医] 倒人字形的, V字形的"
upsilon,n. the 20th letter of the Greek alphabet,n. 希腊语第20个字母
upsilons,plural of upsilon\nn. the 20th letter of the Greek alphabet,(upsilon 的复数) n. 希腊语第20个字母
upsize,,vt. <婉>扩大…的规模
upsizing,-ing form of upsize,(upsize 的现在分词) vt. <婉>扩大…的规模
upski,,使滑雪者上山的运送设备
upskiing,-ing form of upski,(upski 的现在分词) 使滑雪者上山的运送设备
upskill,,vt. 通过培训等方式学习其它的工作技能
upskirt,videos or photos or views of up a woman's skirt.\n> you can get a good upskirt view if you have a mirror attatched to your shoe.\n,
upslide,,上投
upslip,,上滑距
upslope,,n. 上坡
upslopes,plural of upslope,(upslope 的复数) n.上坡
upsoar,v. i. To soar or mount up.,"vi.高飞,翱翔, 增长,上升"
upson,, [人名] 厄普森; [地名] [美国] 阿普森
upsot,,"upsot (third-person singular simple present upsots, present participle upsotting, simple past and past participle upsot)\n(poetic) Alternative form of upset\n(poetic, transitive) To tip or overturn (something).\n"
upspeak,"Affliction affecting my in today's society not just teenagers where a person makes a question out of a sentence that isn't a question (or more simply speaks ""up"" at the end of a sentence). Huge part of most American and European accents. In some languages such as French or Spainish it is actually required as part of the accent but has seeped into the English language perverting the grammar of sentences, annoying the hell out of some and showing the widespread influence of US TV like Friends and Sex and the City on accents (particularly in the UK and Ireland)\n> Example 1: ""Well our windfall would probably be 4000? By this time next year?""\n> Example 2: ""Mom no way can I go out like that. I'd look, like, so..stupid?""\n> Example 3 ""I'm Irish but because of Friends? And Sex and the City? I talk like I'm some kind of Valley Girl because of upspeak?""\n",
upspout,,升流管
upspring,v. i. To spring up.\nn. An upstart.\nn. A spring or leap into the air.,"v. 向上弹,跃起"
upstage,"n. the rear part of the stage\nv. treat snobbishly, put in one's place\nv. move upstage, forcing the other actors to turn away from the audience\nv. steal the show, draw attention to oneself away from someone else","a. 在舞台后部的, 傲慢的, 自负的\nadv. 在舞台后方\nvt. 抢戏"
upstaged,"v treat snobbishly, put in one's place\nv move upstage, forcing the other actors to turn away from the audience\nv steal the show, draw attention to oneself away from someone else","v. 抢…镜头, 使相形见绌( upstage的过去式和过去分词 )"
upstages,"n the rear part of the stage\nv treat snobbishly, put in one's place\nv move upstage, forcing the other actors to turn away from the audience\nv steal the show, draw attention to oneself away from someone else","v. 抢…镜头, 使相形见绌( upstage的第三人称单数 )"
upstaging,"v treat snobbishly, put in one's place\nv move upstage, forcing the other actors to turn away from the audience\nv steal the show, draw attention to oneself away from someone else","v. 抢…镜头, 使相形见绌( upstage的现在分词 )"
upstair,a on or of upper floors of a building,"a. 在楼上的, 高级的"
upstairs,n. the part of a building above the ground floor\na. on or of upper floors of a building\nr. on a floor above\nr. with respect to the mind,"a. 楼上的\nadv. 在楼上, 向楼上, 处于更高地位\nn. 楼层"
upstand,v. i. To stand up; to be erected; to rise.,"n. [建]竖柱,竖立构件"
upstanding,s. meriting respect or esteem,"a. 直立的, 姿势笔直的, 正直的"
upstandingness,,"n. 直立, 诚实, 正直"
upstands,-s form of upstand\nv. i. To stand up; to be erected; to rise.,"(upstand 的第三人称 -s形式) n.[建]竖柱,竖立构件"
upstart,n. an arrogant or presumptuous person\nn. a person who has suddenly risen to a higher economic status but has not gained social acceptance of others in that class,"n. 新贵, 暴发户, 自命不凡者\na. 暴富的"
upstarts,n. an arrogant or presumptuous person\nn. a person who has suddenly risen to a higher economic status but has not gained social acceptance of others in that class\nn. a gymnastic exercise performed starting from a position with the legs over the upper body and moving to an erect position by arching the back and swinging the legs out and down while forcing the chest upright,"n. 暴发户, 新贵( upstart的复数形式 ); 傲慢自负的人"
upstate,r. in or toward the northern parts of a state,"a. 偏僻的, 州的北部的\nn. 州的北部\nadv. 在州的北部"
upstater,," <美>内地人, 纽约州北部的人"
upstop,,上止机构
upstream,a. in the direction against a stream's current,"adv. 向上游, 逆流地\na. 向上游的, 逆流而上的"
upstream bandwidth,,[计] 向上信号流带宽
upstream company,,[经] 上游公司
upstream line,,[化] 上游管线; 吸引管线
upstream operations,,[经] 上游作业
upstream pumping unit,,[化] 逆流泵站; 上流泵站
upstream sequence,,[化] 上游序列
upstreet,"adv. Toward the higher part of a street; as, to walk\n   upstreet.",adv. <口><方>沿街而上
upstretched,,a. 向上伸出的
upstriker,,上行式
upstroke,n. a stroke normally made in an upward direction,n. 向上的一笔
upstrokes,plural of upstroke\nn. a stroke normally made in an upward direction,(upstroke 的复数) n. 向上的一笔
upsurge,n a sudden forceful flow\nn a sudden or abrupt strong increase,"vi. 高涨, 涌起\nn. 增长, 高潮"
upsurged,,"高涨, 增长( upsurge的过去式和过去分词 )"
upsurgence,,n. 高潮
upsurges,plural of upsurge\nn a sudden forceful flow\nn a sudden or abrupt strong increase,"(upsurge 的复数) vi. 高涨, 涌起\nn. 增长, 高潮"
upsurging,,上涌
upsweep,,"n. 向上弯曲, 朝(头顶)上梳的发型"
upsweeping,,"v. 向上曲, 向上斜( upsweep的现在分词 )"
upsweeps,,"v. 向上曲, 向上斜( upsweep的第三人称单数 )"
upswell,v. i. To swell or rise up.,"vi.肿起, 隆起,凸起, 鼓起, 上涨"
upswelling,,vt. 使涨起；使肿起\nvi. 隆起；肿起
upswept,,upsweep的过去式和过去分词
upswing,,"n. 回升时期, 上升, 向上摆动, 跃进\n[经] 上升, 向上摆动"
upswinging,-ing form of upswing,"(upswing 的现在分词) n. 回升时期, 上升, 向上摆动, 跃进\n[经] 上升, 向上摆动"
upswings,,"v. 提高, 进步, 改进( upswing的第三人称单数 )"
upswung,,upswing的过去式和过去分词
upsy-daisy,,int. (扶起跌倒的小孩或将儿童高举时的用语)起来没事啦!
uptake,n. a process of taking up or using up or consuming,"n. 举起, 拿起, 理解, 上风井, 摄入, 吸收\n[化] 摄取"
uptake flue,,[机] 排气烟道
uptakes,plural of uptake\nn. a process of taking up or using up or consuming,"(uptake 的复数) n. 举起, 拿起, 理解, 上风井, 摄入, 吸收\n[化] 摄取"
uptalk,,vi. 用升调说话\nn. 升调发言 [亦作 up-talk]
uptear,v. t. To tear up.,"vt.撕毁,把…撕成碎片"
uptempo,,快速
upthrow,n (geology) a rise of land to a higher elevation (as in the process of mountain building),"n. 向上的投掷, 隆起"
upthrust,n (geology) a rise of land to a higher elevation (as in the process of mountain building),"n. 上冲, 上冲断层"
upthrusting,-ing form of upthrust\nn (geology) a rise of land to a higher elevation (as in the process of mountain building),"(upthrust 的现在分词) n. 上冲, 上冲断层"
upthrusts,plural of upthrust\nn (geology) a rise of land to a higher elevation (as in the process of mountain building),"(upthrust 的复数) n. 上冲, 上冲断层"
uptick,n. a transaction in the stock market at a price above the price of the preceding transaction,[商](股票)报升(成交价格比上一个交易高的成交或价格)
uptie,,"uptie (third-person singular simple present upties, present participle uptying, simple past and past participle uptied)\nTo tie up, fasten up.\n"
uptight,s being in a tense state,"a. 紧张的, 拮据的, 心情焦躁的"
uptightness,,n. uptight的变形
uptilt,,"vt. 使向上翘起, 使向上倾斜"
uptime,n. a period of time when something (as a machine or factory) is functioning and available for use,"[计] 可用时间, 正常运行时间"
upto,,na. 到；干(着)；适于；…的责任\n[网络] 高达；一直到；轮到
uptodate,,"a. 直到现代的, 现时的, 最新式的"
upton,,n. 厄普顿（男子名）
Upton Beall Sinclair,,[网络] Upton Beall辛克莱
Upton Sinclair,,厄普顿·辛克莱（美国作家）
uptore,,uptear的过去式
uptorn,,uptear的过去分词
uptown,n. a residential part of town away from the central commercial district\na. of or located in the upper part of a town\nr. toward or in the upper part of town,"n. 非中心区, 住宅区\na. 住宅区的"
uptowner,comparative of uptown\nn. a residential part of town away from the central commercial district\na. of or located in the upper part of a town\nr. toward or in the upper part of town,"(uptown 的比较级) n. 非中心区, 住宅区\na. 住宅区的"
uptrace,v. t. To trace up or out.,上升记录
uptrain,v. t. To train up; to educate.,上行列车
uptrend,,"n. 上升趋势, 好转趋势"
upturn,n. an upward movement or trend as in business activity,"n. 情况好转, 向上趋势\nv. (使)向上, 转朝上, 翻转"
upturned,s having been turned so that the bottom is no longer the bottom\ns (used of noses) turned up at the end,"a. 朝上的, 翻过来的, 翻转的"
upturning,-ing form of upturn\nn. an upward movement or trend as in business activity,"(upturn 的现在分词) n. 情况好转, 向上趋势\nv. (使)向上, 转朝上, 翻转"
upturns,n. an upward movement or trend as in business activity,"n. 好转, 上升趋势( upturn的复数形式 )"
uptwister,,上行式捻线机
uptwisting,,上行式捻线(工艺)
Upupa,,[网络] 戴胜属
Upupa epops,,[网络] 戴胜；戴胜鸟；戴胜科
Upupidae,,[网络] 戴胜科；二戴胜科
upv,,abbr. Unfired Pressure Vessel 非受火压力容器
upvaluation,,n. （货币）升值
upvaluations,plural of upvaluation,(upvaluation 的复数) n. （货币）升值
upvalue,,"vt.提高…的价值, 将( 货币) 升值"
upvalued,past tense of upvalue,"(upvalue 的过去时) vt.提高…的价值, 将( 货币) 升值"
upvaluing,-ing form of upvalue,"(upvalue 的现在分词) vt.提高…的价值, 将( 货币) 升值"
upvc,,abbr. unplasticized polyvinyl chloride 未增塑聚氯乙烯
Upvote,"The action of giving an article, post or video on an internet forum or website a positive rating, such as a ""thumbs up"".\n> This article is really insightful. I think I will upvote it.\n",
upwafted,,"a. 被托起的, 被向上飘送的"
upwall,,上向工作面
upward,s. directed up,a. 向上的\nadv. 以上
upward and downward squint,,"[医] 上下向斜视, 上斜眼"
upward compatibility,,[计] 向上兼容性
upward compatible,,[计] 向上兼容的
upward dislocation,,[医] 向上脱位
upward exposed,,[计] 向上展现的
upward flow,,[化] 上向流
upward mobility,," 上进心, 向上倾向"
upward multiplexing,,[计] 向上多路转接
upward of,," 多于, 超过"
upward shift,,[计] 向上偏移
upward stroke,,[化] 上冲程
upward tendency,,[经] 向上的趋势
upward ventilation,,[医] 向上通风(进口低于出口)
upward-multiplexing,,[计] 向上多路转接
upwardly,r spatially or metaphorically from a lower to a higher position,"adv. 在上面地, 向上地"
upwardly mobile,,"a. （社会、经济地位）向上升的, 有上升趋势的"
upwardly-mobile,,adj. 能够或希望改善社会地位的
upwardness,,n. upward的变形
upwards,r spatially or metaphorically from a lower to a higher position\nr to a later time,"adv. 以上, 向上"
upwards of,,"...以上, 多于..."
upwarp,,n. 上翘
upwarped,past participle of upwarp,(upwarp 的过去分词) n. 上翘
upwarping,,"膨胀, 起泡, 翘曲, [地质]隆起"
upwarps,plural of upwarp,(upwarp 的复数) n. 上翘
upwash,,"上洗(流), 上倾流, 升流, 上坡风, 上升风"
upwell,,vi.(水等)上涌
upwelled,,（水等）上涌( upwell的过去式和过去分词 )
upwelling,,"n. 上涌, 上升流(指海水由较深层上升到较浅层的过程)"
upwellings,plural of upwelling,"(upwelling 的复数) n.上涌, 上升流(指海水由较深层上升到较浅层的过程)"
upwells,,（水等）上涌（upwell的第三人称单数形式）
upwhirl,v. t. & i. To rise upward in a whirl; to raise upward with a\n   whirling motion.,"v. (使)向上回旋,(使)向上旋转"
upwind,s. towards the side exposed to wind\nr. in the direction opposite to the direction the wind is blowing,"a. 迎风的, 顶风的\nadv. 迎风地, 顶风地"
upya,,int. <澳俚>操你妈的
uq,,abbr. 昆士兰大学（The University of Queensland）；上四分值（upper quartile）
UR,n. an ancient city of Sumer located on a former channel of the Euphrates River,[计] 单元记录
ur defense,,"[医] 原始信念, 基本信念"
ur mom,"A highly derogatory phrase which replaces the subject of a person's sentence to form a base and unoriginal form of retaliation (for those with difficulty thinking of witty comebacks).\n> ""That was a great sandwich.""\n> ""Ur Mom was a great sandwich!  Oh!  Diss!""\n",
ur mum,"The insult of all insults.  When you're stuck and have nothing to say, just say 'ur mum'.\n> ""This pizza is still warm""\n> ""Ur mum's pussy is still warm...hurhurhurhur"".\n",
ur-,,[医] 尿
Ur-defense,,"[医] 原始信念, 基本信念"
Ura,,尿嘧啶
urac,,脲-醛类树脂粘合剂
Uracanthus,,双刺天牛属
urachal,,脐尿管的
urachal cyst,,[医] 脐尿管囊肿
urachal fistula,,[医] 脐尿管瘘
urachal fossae,,[医] 膀胱上凹
urachovesical,,[医] 脐尿管膀胱的
urachus,n. A cord or band of fibrous tissue extending from the\n   bladder to the umbilicus.,脐尿管
uracil,n a base containing nitrogen that is found in RNA (but not in DNA) and derived from pyrimidine; pairs with adenine,n. [生化]尿嘧啶
uracil deoxyriboside triphosphatase,,[化] 脱氧尿苷三磷酸酶
uracil mastard,,[化] 乌拉莫司汀; 尿嘧啶氮芥
uraconite,,土硫铀矿
uracrasia,,[医] 尿性质不良
uracratia,,"遗尿, 尿失禁"
urad,,abbr. your radio (message) 你的无线电（讯息）; 绿豆
uradal,,(=adalin)阿达林
Uraecha,,泥色天牛属
uraei,,uraeus的复数形
uraemia,n accumulation in the blood of nitrogenous waste products (urea) that are usually excreted in the urine,n. 尿毒症\n[医] 尿毒症
uraemic,a of or involving excess nitrogenous waste products in the urine (usually due to kidney insufficiency),a. 尿毒症的
uraeus,,n. 圣蛇像
urafil,,玻璃纤维增强聚氨酯塑料
uraform,,尿素树脂胶
uraga,,n. (Uraga)人名；(日)浦贺(姓)
uragas,plural of uraga,(uraga 的复数) n. (Uraga)人名；(日)浦贺(姓)
Uragoga,,[医] 吐根属
Uragoga granatensis Baillon,,"[医] 卡他今那吐根, 尖叶吐根"
Uragoga ipecacuanha Baillon,,"[医] 吐根, 巴西吐根"
uragogue,,利尿剂
Ural,"a. Pertaining to, or designating, the Urals, a mountain range\n   between Europe and Asia.","n. 乌拉尔河, 乌拉尔(苏联一地区)\na. 乌拉尔山脉的"
Ural Mountains,,乌拉尔山脉
Ural-Altaic,n a (postulated) group of languages including many of the indigenous languages of Russia (but not Russian),n. 乌拉尔阿尔泰语群\na. 乌拉尔一阿尔泰语群的
uralborite,,n. [矿]乌硼钙石
Uralian,a. Alt. of Uralic,n. 乌拉尔语族(包括芬兰-乌戈尔语族和萨莫耶德语)
Uralic,n a family of Ural-Altaic languages,n. 乌拉尔语族(包括芬兰-乌戈尔语族和萨莫耶德语)
Uralic language,,[网络] 乌拉尔语
uraline,,[化] 卡波氯醛; 三氯乙醛合氨基甲酸乙酯
uralite,n. Amphibole resulting from the alternation of pyroxene by\n   paramorphism. It is not uncommon in massive eruptive rocks.,"n. [矿]纤闪石(绿色的次生闪石变种,通常为纤维状或针状)"
uralitization,n. The change of pyroxene to amphibole by paramorphism.,[地质]纤闪石化
uralitophyre,,纤闪黑玢岩
uralium,,三氯乙醛合氨基甲酸乙酯
uralloy,,尿素树脂处理材
uralorthite,,巨褐帘石
Urals,,[网络] 乌拉尔；俄罗斯乌拉尔；乌拉尔斯
uramido,,脲基
uramido acetic acid,,[化] 脲基乙酸
uramil,n. Murexan.,"乌拉米尔, 2-氨基巴比土酸, 2-氨基丙二酰脲"
uramildiacetic acid (UDA),,[化] 2-氨基丙二酰脲二乙酸
uramilic acid,,[医] 缩-2-氨基丙二酰脲酸
uramine,,胍
uramino-,,[化] 脲基
uramino-acetic acid,,[医] 脲乙酸
uraminobenzoic acid,,[医] 脲苯甲酸
uraminotauric acid,,[医] 脲牛磺酸
uramite,,[化] 聚脲甲醛
uramphite,,"磷铵铀矿, 铀铵磷石"
uramustine,,[化] 乌拉莫司汀; 嘧啶苯芥
uran,,巨蜥
uran-gallein,,[医] 铀├因(弹性组织染剂)
uranal angle,,[医] 硬腭角
uranalysis,n (medicine) the chemical analysis of urine (for medical diagnosis),"n. [医]尿分析, 验尿"
uranate,n. A salt of uranic acid.,[机] 铀酸盐
urandiol,,尿甾二醇
urane,,尿甾(烷)
uranediol,,马尿甾二醇
Urania,n. (Greek mythology) the Muse of astronomy,n. 乌拉尼亚(天文女神)\n[化] 二氧化铀
urania sol,,[化] 二氧化铀溶胶
uranian,"a. Of or pertaining to the planet Uranus; as, the Uranian\n   year.","a. [希神]乌拉尼亚的,天的,天文学的,天国的,[天]天王星的"
uranianism,,[医] 同性恋爱
uranic,"a. Of or pertaining to the heavens; celestial; astronomical.\na. Pertaining to, resembling, or containing uranium;\n   specifically, designating those compounds in which uranium has a\n   valence relatively higher than in uranous compounds.","a. 天的, 天文的, 铀的, 含六价铀的\n[化] 六价铀的; 铀的; 正铀的"
uranic acid,,[化] 铀酸
uranic chloride,,[机] 四氯化铀
uranic fluoride,,[化] 六氟化铀
uranic oxide,,[化] 三氧化铀
uranide,,"n. [化]铀, 铀系元素"
uranides,,[化] 铀系元素
uranidin,,[动]黄色素
uranidine,,[医] 动物黄色素(海绵、珊瑚、水母及蠕虫中的某种黄色素)
uraniferous,,a. [化]含铀的
uraniid,,[网络] 燕蛾科
Uraniidae,,燕蛾科
uranimn rays,,[医] 铀射线
uranin,"n. An alkaline salt of fluorescein, obtained as a brownish red\n   substance, which is used as a dye; -- so called from the peculiar\n   yellowish green fluorescence (resembling that of uranium glass) of its\n   solutions. See Fluorescein.",[医] 萤光素钠
uranine,,[机] 萤光素钠
uranine yellow,,[机] 萤光素钠
uraninite,n a mineral consisting of uranium oxide and trace amounts of radium and thorium and polonium and lead and helium; uraninite in massive form is called pitchblende which is the chief uranium ore,n. [矿]沥青铀矿
Uranioidea,,燕蛾总科
uranisco-,,[医] 腭
uraniscolalia,,[医] 腭裂语音
uranisconitis,,[医] 腭炎
uraniscoplasty,n. The process of forming an artificial palate.,[医] 腭成形术
uraniscorrhaphy,n. Suture of the palate. See Staphyloraphy.,"[医] 腭裂缝术, 腭修补术"
uraniscus,,n. [建](天花板天格镶板等上的)星形装饰物
uraniseochasma,,[医] 腭裂
uranism,,"n. (尤指男性之间的)同性恋,同性性欲"
uranite,"n. A general term for the uranium phosphates, autunite, or\n   lime uranite, and torbernite, or copper uranite.","n. [矿]云母铀矿,铀云母类"
uranitic,a. Of or pertaining to uranium; containing uranium.,a. uranite的变形
uranium,n. a heavy toxic silvery-white radioactive metallic element; occurs in many isotopes; used for nuclear fuels and nuclear weapons,n. 铀\n[化] 铀U
uranium 235,, [化学]铀235
uranium 238,," [化学]铀238 [亦称作 U-238, U 238]"
uranium acetate,,[化] 乙酸双氧铀
uranium acetate methods,,[医] 乙酸铀试验法(检尿磷)
uranium ammonium fluoride,,[化] 氟化铀酰铵
uranium boride,,[化] 硼化铀
uranium borohydride,,[化] 硼氢化铀
uranium carbide,,[化] 碳化铀
uranium concentrate,,[化] 铀浓缩物; 浓缩铀
uranium deuteride,,[化] 氘化铀
uranium dicarbide,,[机] 碳化铀
uranium diethyldithiocarbamate,,[化] 二乙基二硫代氨基甲酸铀
uranium dioxide,,[化] 二氧化铀
uranium ethoxide,,[化] 乙氧基铀
uranium ferrocyanide,,[化] 亚铁氰化铀
uranium halide,,[化] 卤化铀
uranium hexaethoxide,,[化] 六乙氧基铀
uranium hexafluoride,,[化] 六氟化铀
uranium hydride,,[机] 氢化铀
uranium mercaptide,,[化] 硫醇铀
uranium mercuride,,[化] 汞化铀
uranium metaphosphate,,[化] 偏磷酸铀
uranium nephritis,,[医] 铀性肾炎
uranium niobate,,[化] 铌酸铀
uranium nitrate,,[机] 硝酸铀酰
uranium ore,, 铀矿; 铀矿石
uranium oxalate,,[化] 草酸双氧铀
uranium oxide,,[机] 二氧化铀
uranium oxide-chalcogenide,,"[化] 氧硫(或硒,碲)化铀"
uranium oxychloride,,[化] 二氯二氧化铀
uranium peroxide,,[化] 过氧化铀
uranium phosphide,,[化] 磷化铀
uranium poisoning,,[医] 铀中毒
uranium pyrophosphate,,[化] 焦磷酸铀
uranium sesquioxide,,[化] 三氧化二铀
uranium silicate,,[化] 硅酸铀
uranium sodium acetate,,[化] 乙酸双氧铀钠
uranium sulfate,,[机] 硫酸铀酰
uranium tetrachloride,,[机] 四氯化铀
uranium tetrafluoride,,[化] 四氟化铀
uranium tetraoxide,,[化] 过氧化铀; 四氧化铀
uranium tetraphenoxide,,[化] 四苯氧基铀
uranium thiocyanate,,[化] 硫氰酸铀
uranium trioxide,,[化] 三氧化铀
uranium tritide,,[化] 氚化铀
uranium unit,,[医] 铀单位
uranium yellow,,[化] 铀黄; 铀酸钠
uranium-radium decay series,,[化] 铀镭衰变系
uranium-zirconium hydride,,[化] 氢化铀锆
uranmicrolite,,铀细晶石
uranmolybdate,,钼酸铀
uranniobite,,"晶铀矿, 铌铀矿"
urano,, [医]上颌，腭，天空
urano-,,"[医] 上颌, 腭; 天空"
uranoanatase,,铀锐钛矿
uranocene,,双环辛四烯合铀
uranochalcite,,铀钙铜矿
uranocher,,铀硫酸盐
uranocircite,,"钡铀云母, 砷铀矿"
uranocoloboma,,[医] 腭裂
uranographer,,(=uranographist) [天]星图学家
uranographic,a. Alt. of Uranographical,a. uranography的变形
uranographical,"a. Of or pertaining to uranography; as, an\n   uranographic treatise.",a. uranography的变形
uranographist,n. One practiced in uranography.,n. uranography的变形
uranography,"n. A description or plan of the heavens and the heavenly\n   bodies; the construction of celestial maps, globes, etc.; uranology.",n. 星图学
uranohydrotorite,,铀水钍石
uranoid,,铀系元素
uranoids,,[化] 铀系元素
uranol,,铀试剂
uranolepidite,,"水铀铜矿, 绿铀矿"
uranolite,n. A meteorite or aerolite.,陨石
uranolith,,陨星
uranologist,,[网络] 天文学家
uranology,n the branch of physics that studies celestial bodies and the universe as a whole,n. 天学
uranometry,"n. A chart or catalogue of fixed stars, especially of\n   stars visible to the naked eye.","恒星编目, 天体测量, 天体测量学"
uranomolybdatite,,钼铀矿
uranoniobite,,晶质铀矿
uranophane,,硅钙铀矿
uranophanite,,硅钙铀矿
uranopilite,,"铀钙矿, 水硫铀矿, 硫酸铀矿, 铀钒"
uranopissite,,"方铀矿, 晶质铀矿"
uranoplastic,,[医] 腭成形的
uranoplasty,n surgical correction of a defect of the palate,[医] 腭成形术
uranoplegia,,[医] 软腭麻痹
uranorrhaphy,,"[医] 腭裂缝术, 腭修补术"
uranoschisis,,[医] 腭裂
uranoschism,,[医] 腭裂
uranoscopid,,[网络] 尿毒症
Uranoscopidae,,[网络] 胆星鱼科；鰧科；塍科
uranoscopy,n. Observation of the heavens or heavenly bodies., 天体观察
uranospathite,,水磷轴矿
uranosphaerite,,纤铀铋矿
uranospinite,,砷钙铀矿
uranostaphyloplasty,,"[医] 软硬腭成形术, 腭悬雍垂成形术"
uranostaphylorrhaphy,,[医] 软硬腭缝术
uranostaphyloschisis,,[医] 软硬腭裂
uranosteoplasty,,[医] 腭成形术
Uranotaenia,,[医] 蓝带蚊属
Uranotaenia bimaculata Leicester,,[医] 二斑蓝带蚊
Uranotaenia macfastanei Edwards,,[医] 麦氏蓝带蚊
uranotantalite,,"钽铀矿, 铌钇矿"
uranotemnite,,黑铀矿
uranothallite,,"铀灰石, 铜铀矿, 铀钙石"
uranothorianite,,"铀方钍矿, 方铀钍石"
uranothorite,,铀钍矿
uranothorogummite,,铀钍脂铅铀矿
uranotile,,硅钙铀矿
uranous,"a. Pertaining to, or containing, uranium; designating those\n   compounds in which uranium has a lower valence as contrasted with the\n   uranic compounds.","a. 铀的, 含四价铀的\n[化] 四价铀的; 亚铀的"
uranous chloride,,[化] 四氯化铀
uranous nitrate,,[化] 硝酸亚铀
uranous oxide,,[化] 二氧化铀
uranous sulfate,,[化] 硫酸铀; 硫酸四价铀
uranous sulfide,,[化] 二硫化铀
uranous-uranic oxide,,[化] 八氧化三铀
uranous-uranicoxide,,[建] 八氧化三铀
uranphyllite,,铜铀云母
uranpyrochlore,,铀烧绿石
uranthorianite,,铀方钍矿
uranul calcium phosphate,,[化] 磷酸双氧铀钙
Uranus,n. a giant planet with a ring of ice particles; the 7th planet from the sun has a blue-green color and many satellites,"n. 天王星, 乌拉诺斯(希腊神话人物)"
uranvitriol,,铀铜矾
uranyl,n the bivalent radical UO2 which forms salts with acids,"n. [化]双氧铀( 根) , 铀酰"
uranyl acetate,,"[化] 醋酸双氧铀\n[医] 乙酸双氧铀, 醋酸双氧铀"
uranyl acetylacetone,,[化] 乙酰丙酮铀酰
uranyl alcoholate,,[化] 烷基醇铀酰
uranyl ammonium carbonate,,[化] 碳酸双氧铀铵
uranyl ammonium phosphate (UAP),,[化] 磷酸铀酰铵
uranyl bromide,,[化] 溴化铀酰
uranyl carbonate,,[化] 碳酸铀酰
uranyl chloride,,[化] 铀酰氯; 氯化双氧铀
uranyl dibutylphosphate,,[化] 磷酸二丁酯铀酰
uranyl fluoride,,[化] 氟化铀酰
uranyl formate,,[化] 甲酸双氧铀
uranyl group,,[网络] 铀酰基
uranyl hydroxide,,[化] 氢氧化双氧铀
uranyl nickel acetate,,[化] 乙酸双氧铀镍
uranyl nitrate,,[机] 硝酸铀酰
uranyl oxalate,,[化] 草酸双氧铀
uranyl phosphate(monohydrogen),,[化] 磷酸氢双氧铀
uranyl potassium sulfate,,[化] 硫酸双氧铀钾
uranyl propionate,,[化] 丙酸铀酰
uranyl radical,,[网络] 铀基自由基
uranyl salts,,[机] 铀酰盐
